AvgRet,BatchSize,VarDiscRet,AvgEpLen,IterType,AvgDiscRet,MaxNormIw,AvgVanillaIw,MinNormIw,MinVanillaIw,ESSClassic,VarRet,Bound,eRenyi2,VarVanillaIw,AvgNormIw,VarNormIw,J,EpsThisIter,VarJ,Delta,ESSRenyi,VanillaAvgRet,MaxVanillaIw
4999.752749055864,500,0.07666829534823676,500.0,2,4999.752749055864,0.01,1.0,0.01,1.0,100.0,0.07666829534823676,4672.4263,1.0,,0.009999998,3.5044917e-18,4999.753,100,0.2755054,0.7,500.0,4999.752749055864,1.0
4972.794269931943,500,60117.342666463854,497.33,2,4972.794269931943,0.005,1.0,0.005,1.0,200.00000010221265,60117.342666463854,4754.8184,1.0,,0.0049999994,2.179301e-19,4986.2734,100,173.03125,0.7,500.0,4972.794269931943,1.0
4949.687136026469,500,249968.58411707077,495.01,2,4949.687136026469,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,249968.58411707077,4785.0957,1.0,,0.0033333336,5.4391416e-20,4974.078,100,320.54172,0.7,500.0,4949.687136026469,1.0
4987.258876790846,500,15626.83245753721,498.76,2,4987.258876790846,0.0025,1.0,0.0025,1.0,400.0,15626.83245753721,4813.71,1.0,,0.0024999997,5.434597e-20,4977.3735,100,284.5355,0.7,500.0,4987.258876790846,1.0
4999.777576322934,500,0.11733162947223687,500.0,1,4999.777576322934,0.0029642913,0.99948925,0.0007516318,0.37562394,480.82770597908745,0.11733162947223687,4839.2256,1.043962,0.03991285,0.0019999999,1.598146e-07,4988.7935,100,159.8601,0.7,478.9446350898236,4999.777576322934,1.4813887
4999.753033776848,500,0.07127067189907305,500.0,2,4999.753033776848,0.01,1.0,0.01,1.0,100.0,0.07127067189907305,4672.4263,1.0,,0.009999998,3.5044917e-18,4999.753,100,0.26563102,0.7,500.0,4999.753033776848,1.0
4999.790645707809,500,0.05695170520142364,500.0,2,4999.790645707809,0.005,1.0,0.005,1.0,200.00000010221265,0.05695170520142364,4768.3164,1.0,,0.0049999994,2.179301e-19,4999.7715,100,0.25262937,0.7,500.0,4999.790645707809,1.0
4999.825465848505,500,0.033297253052749255,500.0,2,4999.825465848505,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.033297253052749255,4810.807,1.0,,0.0033333336,5.4391416e-20,4999.7896,100,0.23275481,0.7,500.0,4999.825465848505,1.0
4999.791398617622,500,0.061076639793530986,500.0,2,4999.791398617622,0.0025,1.0,0.0025,1.0,400.0,0.061076639793530986,4836.1265,1.0,,0.0024999997,5.434597e-20,4999.79,100,0.23611046,0.7,500.0,4999.791398617622,1.0
4949.799287206898,500,249979.8017615324,495.01,1,4949.799287206898,0.0025639557,0.99562585,0.00046944318,0.23369488,485.1949297006437,249979.8017615324,4846.6655,1.0289879,0.03030787,0.002,1.2229906e-07,4995.157,100,103.87772,0.7,485.91437034510625,4949.799287206898,1.2763703
4999.787814755354,500,0.046768147204780855,500.0,2,4999.787814755354,0.01,1.0,0.01,1.0,100.0,0.046768147204780855,4672.461,1.0,,0.009999998,3.5044917e-18,4999.7876,100,0.21518008,0.7,500.0,4999.787814755354,1.0
4991.3908398655585,500,7056.510892311855,499.17,2,4991.3908398655585,0.005,1.0,0.005,1.0,200.00000010221265,7056.510892311855,4764.134,1.0,,0.0049999994,2.179301e-19,4995.589,100,59.25052,0.7,500.0,4991.3908398655585,1.0
4999.756794125056,500,0.06442540161654342,500.0,2,4999.756794125056,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.06442540161654342,4807.996,1.0,,0.0033333336,5.4391416e-20,4996.9785,100,48.41794,0.7,500.0,4999.756794125056,1.0
4999.7739824533965,500,0.0543537287767812,500.0,2,4999.7739824533965,0.0025,1.0,0.0025,1.0,400.0,0.0543537287767812,4834.0137,1.0,,0.0024999997,5.434597e-20,4997.6772,100,41.948788,0.7,500.0,4999.7739824533965,1.0
4987.7150142899945,500,14645.452241624796,498.8,1,4987.7150142899945,0.00235726,0.99482214,0.0010061631,0.50047666,494.3599486565859,14645.452241624796,4850.3896,1.0105473,0.011313464,0.002,4.572615e-08,4997.5444,100,36.44425,0.7,494.7814018616069,4987.7150142899945,1.1725273
4999.830668931505,500,0.024149721535918208,500.0,2,4999.830668931505,0.01,1.0,0.01,1.0,100.0,0.024149721535918208,4672.504,1.0,,0.009999998,3.5044917e-18,4999.8306,100,0.1546448,0.7,500.0,4999.830668931505,1.0
4999.775240817759,500,0.05287987835953544,500.0,2,4999.775240817759,0.005,1.0,0.005,1.0,200.00000010221265,0.05287987835953544,4768.3477,1.0,,0.0049999994,2.179301e-19,4999.8027,100,0.1972345,0.7,500.0,4999.775240817759,1.0
4992.47358754376,500,5330.67262242246,499.28,2,4992.47358754376,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,5330.67262242246,4808.377,1.0,,0.0033333336,5.4391416e-20,4997.3594,100,42.08428,0.7,500.0,4992.47358754376,1.0
4953.651158350061,500,212526.32322804505,495.4,2,4953.651158350061,0.0025,1.0,0.0025,1.0,400.0,212526.32322804505,4822.769,1.0,,0.0024999997,5.434597e-20,4986.4326,100,232.99524,0.7,500.0,4953.651158350061,1.0
4994.339606519395,500,2914.0217817712155,499.47,1,4994.339606519395,0.0025638188,1.0026504,0.0005351093,0.2682638,484.4594402678456,2914.0217817712155,4847.202,1.0321759,0.03231285,0.002,1.28569e-07,4995.9233,100,59.486027,0.7,484.4135584850019,4994.339606519395,1.2853069
4999.831893921684,500,0.0408791737817519,500.0,2,4999.831893921684,0.01,1.0,0.01,1.0,100.0,0.0408791737817519,4672.5054,1.0,,0.009999998,3.5044917e-18,4999.832,100,0.20116282,0.7,500.0,4999.831893921684,1.0
4999.771108781261,500,0.07067381624625467,500.0,2,4999.771108781261,0.005,1.0,0.005,1.0,200.00000010221265,0.07067381624625467,4768.346,1.0,,0.0049999994,2.179301e-19,4999.8013,100,0.23694667,0.7,500.0,4999.771108781261,1.0
4998.365294084366,500,196.22725468380995,499.87,2,4998.365294084366,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,196.22725468380995,4810.3403,1.0,,0.0033333336,5.4391416e-20,4999.3228,100,8.0778,0.7,500.0,4998.365294084366,1.0
4999.831578150593,500,0.03758249314536225,500.0,2,4999.831578150593,0.0025,1.0,0.0025,1.0,400.0,0.03758249314536225,4835.7866,1.0,,0.0024999997,5.434597e-20,4999.45,100,6.9997125,0.7,500.0,4999.831578150593,1.0
4999.82681560286,500,0.028675596119330113,500.0,1,4999.82681560286,0.002027694,0.9990352,0.0019118956,0.95502543,499.9613921492562,0.028675596119330113,4853.147,1.0000714,7.728059e-05,0.002,3.0971975e-10,4999.537,100,6.018028,0.7,499.96429936703197,4999.82681560286,1.0128688
4999.792161850138,500,0.05581415354507573,500.0,2,4999.792161850138,0.01,1.0,0.01,1.0,100.0,0.05581415354507573,4672.466,1.0,,0.009999998,3.5044917e-18,4999.7925,100,0.23508596,0.7,500.0,4999.792161850138,1.0
4999.752313497915,500,0.07148423918432656,500.0,2,4999.752313497915,0.005,1.0,0.005,1.0,200.00000010221265,0.07148423918432656,4768.3174,1.0,,0.0049999994,2.179301e-19,4999.7725,100,0.25182545,0.7,500.0,4999.752313497915,1.0
4999.756449138785,500,0.061715039714480426,500.0,2,4999.756449138785,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.061715039714480426,4810.784,1.0,,0.0033333336,5.4391416e-20,4999.7666,100,0.25039348,0.7,500.0,4999.756449138785,1.0
4960.85901477416,500,151372.65763098063,496.12,2,4960.85901477416,0.0025,1.0,0.0025,1.0,400.0,151372.65763098063,4826.3765,1.0,,0.0024999997,5.434597e-20,4990.04,100,194.29004,0.7,500.0,4960.85901477416,1.0
4999.764871833512,500,0.07444377982193738,500.0,1,4999.764871833512,0.0023279157,0.99100083,0.00037223665,0.18444341,488.1274315553304,0.07444377982193738,4850.42,1.0209143,0.023934657,0.002,9.7485305e-08,4998.3276,100,32.40614,0.7,489.7570658742067,4999.764871833512,1.1534833
4999.747501699261,500,0.10340147272205585,500.0,2,4999.747501699261,0.01,1.0,0.01,1.0,100.0,0.10340147272205585,4672.421,1.0,,0.009999998,3.5044917e-18,4999.7476,100,0.31995142,0.7,500.0,4999.747501699261,1.0
4999.761663677989,500,0.06199804537482154,500.0,2,4999.761663677989,0.005,1.0,0.005,1.0,200.00000010221265,0.06199804537482154,4768.3,1.0,,0.0049999994,2.179301e-19,4999.755,100,0.28622386,0.7,500.0,4999.761663677989,1.0
4999.788899709826,500,0.02912923281494631,500.0,2,4999.788899709826,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.02912923281494631,4810.7837,1.0,,0.0033333336,5.4391416e-20,4999.766,100,0.25395292,0.7,500.0,4999.788899709826,1.0
4999.793644427208,500,0.12191062833213327,500.0,2,4999.793644427208,0.0025,1.0,0.0025,1.0,400.0,0.12191062833213327,4836.11,1.0,,0.0024999997,5.434597e-20,4999.7734,100,0.28051713,0.7,500.0,4999.793644427208,1.0
4999.778945363324,500,0.06263478653354024,500.0,1,4999.778945363324,0.002,1.0,0.002,1.0,500.00000664260017,0.06263478653354024,4853.3896,1.0,,0.0020000003,5.431875e-20,4999.7744,100,0.27451548,0.7,500.0,4999.778945363324,1.0
4999.765693934128,500,0.04530449803277044,500.0,2,4999.765693934128,0.01,1.0,0.01,1.0,100.0,0.04530449803277044,4672.439,1.0,,0.009999998,3.5044917e-18,4999.7656,100,0.21177812,0.7,500.0,4999.765693934128,1.0
4999.802316171205,500,0.050333506930922436,500.0,2,4999.802316171205,0.005,1.0,0.005,1.0,200.00000010221265,0.050333506930922436,4768.329,1.0,,0.0049999994,2.179301e-19,4999.784,100,0.21833855,0.7,500.0,4999.802316171205,1.0
4999.820360238948,500,0.039712773337365795,500.0,2,4999.820360238948,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.039712773337365795,4810.8145,1.0,,0.0033333336,5.4391416e-20,4999.797,100,0.2125643,0.7,500.0,4999.820360238948,1.0
4999.8088423474555,500,0.04556912205911995,500.0,2,4999.8088423474555,0.0025,1.0,0.0025,1.0,400.0,0.04556912205911995,4836.1357,1.0,,0.0024999997,5.434597e-20,4999.7993,100,0.21259733,0.7,500.0,4999.8088423474555,1.0
4999.776985395872,500,0.058849683354796394,500.0,1,4999.776985395872,0.002,1.0,0.002,1.0,500.00000664260017,0.058849683354796394,4853.4106,1.0,,0.0020000003,5.431875e-20,4999.7954,100,0.21883841,0.7,500.0,4999.776985395872,1.0
4999.801892371995,500,0.0347986306928532,500.0,2,4999.801892371995,0.01,1.0,0.01,1.0,100.0,0.0347986306928532,4672.475,1.0,,0.009999998,3.5044917e-18,4999.802,100,0.18559393,0.7,500.0,4999.801892371995,1.0
4999.7594079042165,500,0.08811164602800758,500.0,2,4999.7594079042165,0.005,1.0,0.005,1.0,200.00000010221265,0.08811164602800758,4768.325,1.0,,0.0049999994,2.179301e-19,4999.7803,100,0.24757387,0.7,500.0,4999.7594079042165,1.0
4999.79663419631,500,0.05694646373990788,500.0,2,4999.79663419631,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.05694646373990788,4810.8037,1.0,,0.0033333336,5.4391416e-20,4999.786,100,0.24436164,0.7,500.0,4999.79663419631,1.0
4999.769171572797,500,0.05063560929538506,500.0,2,4999.769171572797,0.0025,1.0,0.0025,1.0,400.0,0.05063560929538506,4836.118,1.0,,0.0024999997,5.434597e-20,4999.7817,100,0.23951864,0.7,500.0,4999.769171572797,1.0
4965.317546624329,500,119079.87592761505,496.56,1,4965.317546624329,0.0024070751,0.99042463,0.00061575684,0.30493036,490.123494881753,119079.87592761505,4849.836,1.0199383,0.019806758,0.002,8.076636e-08,4997.673,100,47.532623,0.7,490.2257083826611,4965.317546624329,1.1920133
4999.784529983127,500,0.04729605809013226,500.0,2,4999.784529983127,0.01,1.0,0.01,1.0,100.0,0.04729605809013226,4672.458,1.0,,0.009999998,3.5044917e-18,4999.7847,100,0.21641134,0.7,500.0,4999.784529983127,1.0
4999.788726444188,500,0.0553827433250532,500.0,2,4999.788726444188,0.005,1.0,0.005,1.0,200.00000010221265,0.0553827433250532,4768.3315,1.0,,0.0049999994,2.179301e-19,4999.7866,100,0.22546081,0.7,500.0,4999.788726444188,1.0
4999.802981123588,500,0.03906346401984414,500.0,2,4999.802981123588,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.03906346401984414,4810.81,1.0,,0.0033333336,5.4391416e-20,4999.7925,100,0.21642558,0.7,500.0,4999.802981123588,1.0
4998.375202811995,500,196.49523767499463,499.87,2,4998.375202811995,0.0025,1.0,0.0025,1.0,400.0,196.49523767499463,4835.775,1.0,,0.0024999997,5.434597e-20,4999.4385,100,7.003158,0.7,500.0,4998.375202811995,1.0
4999.781433102679,500,0.05242388987919892,500.0,1,4999.781433102679,0.0020391627,0.9999658,0.0018952996,0.94761735,499.9382178810679,0.05242388987919892,4853.128,1.0001222,0.0001236594,0.002,4.9467147e-10,4999.522,100,5.939161,0.7,499.9389127033328,4999.781433102679,1.0195464
4999.80979999979,500,0.04625034342085258,500.0,2,4999.80979999979,0.01,1.0,0.01,1.0,100.0,0.04625034342085258,4672.483,1.0,,0.009999998,3.5044917e-18,4999.8096,100,0.2140011,0.7,500.0,4999.80979999979,1.0
4999.770319590891,500,0.04400391612473406,500.0,2,4999.770319590891,0.005,1.0,0.005,1.0,200.00000010221265,0.04400391612473406,4768.335,1.0,,0.0049999994,2.179301e-19,4999.79,100,0.2123015,0.7,500.0,4999.770319590891,1.0
4999.785202858684,500,0.04445100448970611,500.0,2,4999.785202858684,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.04445100448970611,4810.8066,1.0,,0.0033333336,5.4391416e-20,4999.789,100,0.21147887,0.7,500.0,4999.785202858684,1.0
4999.821050981809,500,0.031099086206974703,500.0,2,4999.821050981809,0.0025,1.0,0.0025,1.0,400.0,0.031099086206974703,4836.133,1.0,,0.0024999997,5.434597e-20,4999.7964,100,0.20356525,0.7,500.0,4999.821050981809,1.0
4999.780260918519,500,0.055377248124451314,500.0,1,4999.780260918519,0.002008819,1.0002158,0.0019777115,0.9890691,499.9960970192859,0.055377248124451314,4853.4087,1.0000093,7.706933e-06,0.002,3.0814424e-11,4999.7944,100,0.20958741,0.7,499.99535088093654,4999.780260918519,1.0046263
4999.835246204103,500,0.02828282083745829,500.0,2,4999.835246204103,0.01,1.0,0.01,1.0,100.0,0.02828282083745829,4672.509,1.0,,0.009999998,3.5044917e-18,4999.8354,100,0.1673301,0.7,500.0,4999.835246204103,1.0
4999.779862533856,500,0.06029588205020479,500.0,2,4999.779862533856,0.005,1.0,0.005,1.0,200.00000010221265,0.06029588205020479,4768.3525,1.0,,0.0049999994,2.179301e-19,4999.8076,100,0.21122262,0.7,500.0,4999.779862533856,1.0
4999.8285605772435,500,0.029290297474414983,500.0,2,4999.8285605772435,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.029290297474414983,4810.832,1.0,,0.0033333336,5.4391416e-20,4999.8145,100,0.19876395,0.7,500.0,4999.8285605772435,1.0
4999.790784471202,500,0.04735082876201234,500.0,2,4999.790784471202,0.0025,1.0,0.0025,1.0,400.0,0.04735082876201234,4836.145,1.0,,0.0024999997,5.434597e-20,4999.8086,100,0.203606,0.7,500.0,4999.790784471202,1.0
4999.805607083361,500,0.04495126272014219,500.0,1,4999.805607083361,0.002,1.0,0.002,1.0,500.00000664260017,0.04495126272014219,4853.424,1.0,,0.0020000003,5.431875e-20,4999.8086,100,0.20510079,0.7,500.0,4999.805607083361,1.0
4999.805339047271,500,0.03970089282979679,500.0,2,4999.805339047271,0.01,1.0,0.01,1.0,100.0,0.03970089282979679,4672.479,1.0,,0.009999998,3.5044917e-18,4999.8057,100,0.19824573,0.7,500.0,4999.805339047271,1.0
4999.799198425108,500,0.037298112065544196,500.0,2,4999.799198425108,0.005,1.0,0.005,1.0,200.00000010221265,0.037298112065544196,4768.347,1.0,,0.0049999994,2.179301e-19,4999.8022,100,0.19524454,0.7,500.0,4999.799198425108,1.0
4999.784031040933,500,0.05516261365635611,500.0,2,4999.784031040933,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.05516261365635611,4810.814,1.0,,0.0033333336,5.4391416e-20,4999.7964,100,0.20902547,0.7,500.0,4999.784031040933,1.0
4999.7558295387535,500,0.04740532668755314,500.0,2,4999.7558295387535,0.0025,1.0,0.0025,1.0,400.0,0.04740532668755314,4836.122,1.0,,0.0024999997,5.434597e-20,4999.7856,100,0.21167995,0.7,500.0,4999.7558295387535,1.0
4999.815247878234,500,0.04549013212055968,500.0,1,4999.815247878234,0.002,1.0,0.002,1.0,500.00000664260017,0.04549013212055968,4853.408,1.0,,0.0020000003,5.431875e-20,4999.793,100,0.21211003,0.7,500.0,4999.815247878234,1.0
4999.795395754312,500,0.039525672842348085,500.0,2,4999.795395754312,0.01,1.0,0.01,1.0,100.0,0.039525672842348085,4672.469,1.0,,0.009999998,3.5044917e-18,4999.796,100,0.19780298,0.7,500.0,4999.795395754312,1.0
