VarNormIw,ESSClassic,BatchSize,VarVanillaIw,eRenyi2,Bound,AvgDiscRet,AvgEpLen,MinVanillaIw,AvgVanillaIw,MaxNormIw,AvgRet,MinNormIw,J,VanillaAvgRet,MaxVanillaIw,AvgNormIw,VarRet,VarJ,VarDiscRet,ESSRenyi
3.5044917e-18,100.0,100,,1.0,-48.21837,-1.1937117960769683e-14,77.58,1.0,1.0,0.01,-1.1937117960769683e-14,0.01,7.6293945e-06,765.6440223863922,1.0,0.009999998,328701.69967335404,570.4513,328701.69967335404,100.0
3.5044917e-18,100.0,100,,1.0,-27.327295,4.263256414560601e-14,70.18,1.0,1.0,0.01,4.263256414560601e-14,0.01,2.3841858e-07,691.5549217104294,1.0,0.009999998,105577.18951866141,323.29773,105577.18951866141,100.0
3.5044917e-18,100.0,100,,1.0,-32.7823,7.048583938740194e-14,74.45,1.0,1.0,0.01,7.048583938740194e-14,0.01,2.3841858e-07,734.2584594971976,1.0,0.009999998,151934.21999728153,387.83356,151934.21999728153,100.0
3.5044917e-18,100.0,100,,1.0,-33.28916,-8.981260180007667e-14,77.71,1.0,1.0,0.01,-8.981260180007667e-14,0.01,3.33786e-06,766.8624449352814,1.0,0.009999998,156668.83702626592,393.83008,156668.83702626592,100.0
3.5044917e-18,100.0,100,,1.0,-32.37775,-8.185452315956354e-14,74.24,1.0,1.0,0.01,-8.185452315956354e-14,0.01,2.861023e-06,732.1762401357648,1.0,0.009999998,148207.53366427444,383.04758,148207.53366427444,100.0
3.5044917e-18,100.0,100,,1.0,-32.58433,-1.4438228390645236e-13,78.3,1.0,1.0,0.01,-1.4438228390645236e-13,0.01,-2.3841858e-06,772.7513227467155,1.0,0.009999998,150104.79836303057,385.49158,150104.79836303057,100.0
3.5044917e-18,100.0,100,,1.0,-31.188656,-2.2737367544323206e-15,75.16,1.0,1.0,0.01,-2.2737367544323206e-15,0.01,3.8146973e-06,741.3460719143711,1.0,0.009999998,137521.3922953574,368.97992,137521.3922953574,100.0
3.5044917e-18,100.0,100,,1.0,-45.01326,1.887201506178826e-13,76.16,1.0,1.0,0.01,1.887201506178826e-13,0.01,3.33786e-06,751.4626857710599,1.0,0.009999998,286456.01946215774,532.533,286456.01946215774,100.0
3.5044917e-18,100.0,100,,1.0,-25.113834,1.404032445861958e-13,71.38,1.0,1.0,0.01,1.404032445861958e-13,0.01,2.861023e-06,703.553155209769,1.0,0.009999998,89166.78032441981,297.11127,89166.78032441981,100.0
3.5044917e-18,100.0,100,,1.0,-42.810665,-3.694822225952521e-14,70.52,1.0,1.0,0.01,-3.694822225952521e-14,0.01,6.198883e-06,695.0591418699445,1.0,0.009999998,259107.93186211612,506.4749,259107.93186211612,100.0
3.5044917e-18,100.0,100,,1.0,-47.077072,3.4106051316484808e-15,77.23,1.0,1.0,0.01,3.4106051316484808e-15,0.01,-4.2915344e-06,762.1671390623435,1.0,0.009999998,313325.53108050936,556.94904,313325.53108050936,100.0
3.5044917e-18,100.0,100,,1.0,-44.81218,1.7337242752546444e-13,78.99,1.0,1.0,0.01,1.7337242752546444e-13,0.01,6.198883e-06,779.7531270025694,1.0,0.009999998,283902.43187769776,530.1541,283902.43187769776,100.0
3.5044917e-18,100.0,100,,1.0,-48.633812,4.718003765447065e-14,74.43,1.0,1.0,0.01,4.718003765447065e-14,0.01,-1.9073486e-06,734.1610691958988,1.0,0.009999998,334390.1227669728,575.3662,334390.1227669728,100.0
3.5044917e-18,100.0,100,,1.0,-30.029142,1.7280399333685637e-13,70.68,1.0,1.0,0.01,1.7280399333685637e-13,0.01,-2.3841858e-07,696.5538926117803,1.0,0.009999998,127486.1211977144,355.26224,127486.1211977144,100.0
3.5044917e-18,100.0,100,,1.0,-25.067194,-5.456968210637569e-14,68.62,1.0,1.0,0.01,-5.456968210637569e-14,0.01,-3.33786e-06,675.9575518897007,1.0,0.009999998,88835.85765935328,296.55945,88835.85765935328,100.0
3.5044917e-18,100.0,100,,1.0,-25.838768,-3.751665644813329e-14,70.06,1.0,1.0,0.01,-3.751665644813329e-14,0.01,1.9073486e-06,690.3604118058367,1.0,0.009999998,94388.79511103623,305.6876,94388.79511103623,100.0
3.5044917e-18,100.0,100,,1.0,-30.24453,-1.1368683772161604e-14,74.67,1.0,1.0,0.01,-1.1368683772161604e-14,0.01,-3.33786e-06,736.4594637909821,1.0,0.009999998,129321.44402243268,357.8103,129321.44402243268,100.0
3.5044917e-18,100.0,100,,1.0,-30.449366,-1.6711965145077556e-13,73.83,1.0,1.0,0.01,-1.6711965145077556e-13,0.01,1.9073486e-06,728.0436798535825,1.0,0.009999998,131079.1110191351,360.2337,131079.1110191351,100.0
3.5044917e-18,100.0,100,,1.0,-29.033028,-9.663381206337362e-14,69.98,1.0,1.0,0.01,-9.663381206337362e-14,0.01,4.7683716e-07,689.5651363555195,1.0,0.009999998,119168.51756585459,343.47757,119168.51756585459,100.0
3.5044917e-18,100.0,100,,1.0,-34.738503,-1.3017142919125036e-13,76.9,1.0,1.0,0.01,-1.3017142919125036e-13,0.01,,758.7520442469254,1.0,0.009999998,170607.90830966562,410.97668,170607.90830966562,100.0
3.5044917e-18,100.0,100,,1.0,-44.19419,6.821210263296962e-14,75.95,1.0,1.0,0.01,6.821210263296962e-14,0.01,-3.695488e-06,749.382279374986,1.0,0.009999998,276125.9143976992,522.84283,276125.9143976992,100.0
3.5044917e-18,100.0,100,,1.0,-42.987537,-3.012701199622825e-14,67.81,1.0,1.0,0.01,-3.012701199622825e-14,0.01,2.861023e-06,667.9731255452087,1.0,0.009999998,261253.4605678157,508.56747,261253.4605678157,100.0
3.5044917e-18,100.0,100,,1.0,-32.190853,-3.979039320256561e-14,73.63,1.0,1.0,0.01,-3.979039320256561e-14,0.01,3.0994415e-06,726.0634517032953,1.0,0.009999998,146501.43569332547,380.83646,146501.43569332547,100.0
3.5044917e-18,100.0,100,,1.0,-27.832195,1.3642420526593923e-13,70.09,1.0,1.0,0.01,1.3642420526593923e-13,0.01,5.2452087e-06,690.660612154023,1.0,0.009999998,109514.55951418733,329.27106,109514.55951418733,100.0
3.5044917e-18,100.0,100,,1.0,-31.005634,1.1198153515579179e-13,75.04,1.0,1.0,0.01,1.1198153515579179e-13,0.01,1.9073486e-06,740.1578971630042,1.0,0.009999998,135912.11767943323,366.81467,135912.11767943323,100.0
3.5044917e-18,100.0,100,,1.0,-30.06501,-1.9610979506978766e-13,71.85,1.0,1.0,0.01,-1.9610979506978766e-13,0.01,-4.7683716e-07,708.263223781389,1.0,0.009999998,127790.79950031594,355.6865,127790.79950031594,100.0
3.5044917e-18,100.0,100,,1.0,-30.96617,7.503331289626658e-14,75.99,1.0,1.0,0.01,7.503331289626658e-14,0.01,,749.6592237394223,1.0,0.009999998,135566.34557465895,366.34778,135566.34557465895,100.0
3.5044917e-18,100.0,100,,1.0,-27.907509,-1.7621459846850484e-14,70.18,1.0,1.0,0.01,-1.7621459846850484e-14,0.01,4.7683716e-07,691.54487045935,1.0,0.009999998,110108.03946661565,330.16202,110108.03946661565,100.0
3.5044917e-18,100.0,100,,1.0,-28.078009,-3.183231456205249e-14,68.67,1.0,1.0,0.01,-3.183231456205249e-14,0.01,,676.4614592529066,1.0,0.009999998,111457.5311844415,332.1791,111457.5311844415,100.0
3.5044917e-18,100.0,100,,1.0,-28.233826,-1.1254996934439987e-13,67.21,1.0,1.0,0.01,-1.1254996934439987e-13,0.01,1.9073486e-06,661.8681161430286,1.0,0.009999998,112698.03841917652,334.02252,112698.03841917652,100.0
3.5044917e-18,100.0,100,,1.0,-30.485762,-4.547473508864641e-15,75.52,1.0,1.0,0.01,-4.547473508864641e-15,0.01,,744.9614128926806,1.0,0.009999998,131392.57627988342,360.66418,131392.57627988342,100.0
3.5044917e-18,100.0,100,,1.0,-25.890713,-3.2400748750660566e-14,71.65,1.0,1.0,0.01,-3.2400748750660566e-14,0.01,1.2516975e-06,706.2638471526063,1.0,0.009999998,94768.72996849417,306.30222,94768.72996849417,100.0
3.5044917e-18,100.0,100,,1.0,-32.724113,1.0459189070388675e-13,76.71,1.0,1.0,0.01,1.0459189070388675e-13,0.01,-1.9073486e-06,756.8501360414784,1.0,0.009999998,151395.37049915714,387.14523,151395.37049915714,100.0
3.5044917e-18,100.0,100,,1.0,-25.011679,-1.3585577107733116e-13,66.6,1.0,1.0,0.01,-1.3585577107733116e-13,0.01,3.5762787e-06,655.7560309998302,1.0,0.009999998,88442.83003014678,295.9027,88442.83003014678,100.0
3.5044917e-18,100.0,100,,1.0,-34.083363,-7.844391802791505e-14,74.06,1.0,1.0,0.01,-7.844391802791505e-14,0.01,-1.9073486e-06,730.352399289567,1.0,0.009999998,164233.5274522632,403.22598,164233.5274522632,100.0
3.5044917e-18,100.0,100,,1.0,-32.297558,-1.2221335055073723e-13,75.39,1.0,1.0,0.01,-1.2221335055073723e-13,0.01,-2.861023e-06,743.6605467378284,1.0,0.009999998,147474.2730565589,382.09885,147474.2730565589,100.0
3.5044917e-18,100.0,100,,1.0,-27.537802,6.593836587853729e-14,68.52,1.0,1.0,0.01,6.593836587853729e-14,0.01,-4.529953e-06,674.9665323583406,1.0,0.009999998,107210.07268588162,325.7882,107210.07268588162,100.0
3.5044917e-18,100.0,100,,1.0,-27.290054,1.199396137963049e-13,74.74,1.0,1.0,0.01,1.199396137963049e-13,0.01,-1.4305115e-06,737.1500205321743,1.0,0.009999998,105289.64042311357,322.85715,105289.64042311357,100.0
3.5044917e-18,100.0,100,,1.0,-32.95837,-1.06297193269711e-13,74.59,1.0,1.0,0.01,-1.06297193269711e-13,0.01,1.9073486e-06,735.6592507244306,1.0,0.009999998,153570.72576627895,389.9167,153570.72576627895,100.0
3.5044917e-18,100.0,100,,1.0,-34.152283,7.673861546209083e-14,78.52,1.0,1.0,0.01,7.673861546209083e-14,0.01,-2.861023e-06,774.9426801114215,1.0,0.009999998,164898.37227290918,404.04132,164898.37227290918,100.0
3.5044917e-18,100.0,100,,1.0,-26.876644,-1.602984411874786e-13,72.18,1.0,1.0,0.01,-1.602984411874786e-13,0.01,2.6226044e-06,711.5511304150951,1.0,0.009999998,102123.81490488535,317.9663,102123.81490488535,100.0
3.5044917e-18,100.0,100,,1.0,-26.565554,6.252776074688882e-14,70.86,1.0,1.0,0.01,6.252776074688882e-14,0.01,,698.3474056155776,1.0,0.009999998,99773.36726854807,314.28592,99773.36726854807,100.0
3.5044917e-18,100.0,100,,1.0,-29.575512,-1.9213075574953108e-13,76.88,1.0,1.0,0.01,-1.9213075574953108e-13,0.01,4.7683716e-06,758.5681295422977,1.0,0.009999998,123663.48100835862,349.89548,123663.48100835862,100.0
3.5044917e-18,100.0,100,,1.0,-29.958422,2.842170943040401e-14,73.58,1.0,1.0,0.01,2.842170943040401e-14,0.01,-4.7683716e-07,725.563617036039,1.0,0.009999998,126886.29283525073,354.4255,126886.29283525073,100.0
3.5044917e-18,100.0,100,,1.0,-46.982216,1.3812950783176349e-13,80.08,1.0,1.0,0.01,1.3812950783176349e-13,0.01,-8.821487e-06,790.669782414942,1.0,0.009999998,312064.1792975882,555.8269,312064.1792975882,100.0
3.5044917e-18,100.0,100,,1.0,-31.671436,-1.8189894035458565e-14,72.62,1.0,1.0,0.01,-1.8189894035458565e-14,0.01,3.8146973e-06,715.956425892027,1.0,0.009999998,141811.79625665315,374.69144,141811.79625665315,100.0
3.5044917e-18,100.0,100,,1.0,-30.780516,-1.517719283583574e-13,71.04,1.0,1.0,0.01,-1.517719283583574e-13,0.01,6.67572e-06,700.1541751457823,1.0,0.009999998,133945.69705230088,364.1514,133945.69705230088,100.0
3.5044917e-18,100.0,100,,1.0,-31.658642,7.16227077646181e-14,76.36,1.0,1.0,0.01,7.16227077646181e-14,0.01,3.8146973e-06,753.3638507328677,1.0,0.009999998,141697.29059888463,374.54016,141697.29059888463,100.0
3.5044917e-18,100.0,100,,1.0,-27.750113,-5.1159076974727215e-14,71.12,1.0,1.0,0.01,-5.1159076974727215e-14,0.01,-9.536743e-07,700.9642078633724,1.0,0.009999998,108869.56786226406,328.3,108869.56786226406,100.0
3.5044917e-18,100.0,100,,1.0,-28.568022,8.412825991399586e-14,71.5,1.0,1.0,0.01,8.412825991399586e-14,0.01,1.66893e-06,704.7597924615344,1.0,0.009999998,115381.82597176264,337.97632,115381.82597176264,100.0
3.5044917e-18,100.0,100,,1.0,-47.97062,1.8189894035458565e-14,78.04,1.0,1.0,0.01,1.8189894035458565e-14,0.01,,770.2566607347893,1.0,0.009999998,325332.5973970738,567.5203,325332.5973970738,100.0
3.5044917e-18,100.0,100,,1.0,-27.586071,-5.343281372915953e-14,70.39,1.0,1.0,0.01,-5.343281372915953e-14,0.01,-1.9073486e-06,693.6560729092547,1.0,0.009999998,107586.18785037904,326.3592,107586.18785037904,100.0
3.5044917e-18,100.0,100,,1.0,-30.199862,7.73070496506989e-14,71.13,1.0,1.0,0.01,7.73070496506989e-14,0.01,-9.536743e-07,701.0466421537287,1.0,0.009999998,128939.7948253934,357.28195,128939.7948253934,100.0
3.5044917e-18,100.0,100,,1.0,-58.77747,-1.5916157281026246e-14,90.08,1.0,1.0,0.01,-1.5916157281026246e-14,0.01,-3.8146973e-06,890.7423827303439,1.0,0.009999998,488425.8933987941,695.3715,488425.8933987941,100.0
3.5044917e-18,100.0,100,,1.0,-34.207,2.461320036672987e-13,77.73,1.0,1.0,0.01,2.461320036672987e-13,0.01,3.33786e-06,767.0594832097825,1.0,0.009999998,165427.2099331325,404.68866,165427.2099331325,100.0
3.5044917e-18,100.0,100,,1.0,-44.673553,-2.432898327242583e-13,72.59,1.0,1.0,0.01,-2.432898327242583e-13,0.01,1.9073486e-06,715.7752170351029,1.0,0.009999998,282148.4682620394,528.5139,282148.4682620394,100.0
3.5044917e-18,100.0,100,,1.0,-46.918823,-1.546140993013978e-13,80.61,1.0,1.0,0.01,-1.546140993013978e-13,0.01,,795.9630779641659,1.0,0.009999998,311222.59190961416,555.0769,311222.59190961416,100.0
3.5044917e-18,100.0,100,,1.0,-59.734035,3.2400748750660566e-14,82.99,1.0,1.0,0.01,3.2400748750660566e-14,0.01,3.8146973e-06,819.8748100143689,1.0,0.009999998,504452.8158285569,706.6883,504452.8158285569,100.0
3.5044917e-18,100.0,100,,1.0,-31.552313,5.2295945351943376e-14,75.07,1.0,1.0,0.01,5.2295945351943376e-14,0.01,-5.722046e-06,740.4597383140301,1.0,0.009999998,140747.06483518367,373.2822,140747.06483518367,100.0
3.5044917e-18,100.0,100,,1.0,-45.609848,1.4210854715202004e-14,75.6,1.0,1.0,0.01,1.4210854715202004e-14,0.01,7.2717667e-06,745.8699975062743,1.0,0.009999998,294099.43275399314,539.591,294099.43275399314,100.0
3.5044917e-18,100.0,100,,1.0,-28.823074,4.547473508864641e-15,75.86,1.0,1.0,0.01,4.547473508864641e-15,0.01,2.3841858e-07,748.3615219769086,1.0,0.009999998,117451.21160010173,340.99368,117451.21160010173,100.0
3.5044917e-18,100.0,100,,1.0,-31.544256,6.139089236967266e-14,76.56,1.0,1.0,0.01,6.139089236967266e-14,0.01,2.1457672e-06,755.3635312182696,1.0,0.009999998,140675.18652532995,373.18686,140675.18652532995,100.0
3.5044917e-18,100.0,100,,1.0,-44.746326,-1.6939338820520788e-13,76.38,1.0,1.0,0.01,-1.6939338820520788e-13,0.01,4.2915344e-06,753.6674407143196,1.0,0.009999998,283068.57816352777,529.375,283068.57816352777,100.0
3.5044917e-18,100.0,100,,1.0,-32.856583,8.412825991399586e-14,74.36,1.0,1.0,0.01,8.412825991399586e-14,0.01,-4.7683716e-07,733.358596215601,1.0,0.009999998,152623.58188524324,388.71243,152623.58188524324,100.0
4.452497e-05,69.40601332315676,100,0.48743942,1.2696444,13.896809,5.456968210637569e-14,65.8,0.28232843,1.0463057,0.06330191,5.456968210637569e-14,0.002698336,40.14768,647.7723264624392,6.6233144,0.01,87986.21277373578,540.3792,87986.21277373578,78.76221216389878
3.5044917e-18,100.0,100,,1.0,-31.155972,-7.958078640513123e-15,77.67,1.0,1.0,0.01,-7.958078640513123e-15,0.01,,766.4515510248173,1.0,0.009999998,137233.29437560795,368.5932,137233.29437560795,100.0
2.903887e-05,77.6708241352794,100,0.36716202,1.1814485,33.14473,-5.456968210637569e-14,67.57,0.5839149,1.124447,0.04759836,-5.456968210637569e-14,0.005192907,55.14635,665.4663105844371,5.3521833,0.01,99698.37703393606,582.6324,99698.37703393606,84.64186413321833
2.7009046e-05,78.90232980135751,100,0.23972446,1.2359092,-9.499756,4.945377440890297e-14,66.53,0.16333178,0.9421099,0.04749296,4.945377440890297e-14,0.0017336807,20.632835,655.0678329930643,4.4743586,0.010000002,95792.6225071673,334.1254,95792.6225071673,80.9120913526599
6.563292e-05,60.61466543436771,100,0.6415019,2.395204,24.810532,-5.684341886080802e-14,77.99,0.16350377,0.9886399,0.045477074,-5.684341886080802e-14,0.0016538253,72.384224,769.6520004288926,4.496045,0.010000002,129010.10106563312,550.9503,129010.10106563312,41.75009610585639
0.00031102507,24.514919895230836,100,4.064087,7.740628,147.41287,-6.366462912410498e-14,73.24,0.003535742,1.1430988,0.1659994,-6.366462912410498e-14,3.09312e-05,201.06285,722.1629527700387,18.975372,0.010000002,124075.30516900563,1268.7106,124075.30516900563,12.918848835967953
