J,VarNormIw,AvgEpLen,VarJ,renyi2,Bound,EpsThisIter,AvgRet,ESSClassic,ESSRenyi,IterType,SamplesThisIter,AvgDiscRet,MaxVanillaIw,delta,VarVanillaIw,VarRet,VanillaAvgRet,MaxNormIw,MinVanillaIw,VarDiscRet,AvgVanillaIw,BatchSize,MinNormIw,AvgNormIw
101502.0,1.79923e-06,32.4464633355,30585.2,nan,553.57,1541,300.067628539,1.99999907668,nan,1,50000,300.067628539,7.07903e+12,0.8,3.61327e+20,9613.65817698,300.067628539,0.499536,,9613.65817698,5.10896e+07,100,,3.60516e-06
118145.0,1.16756e-06,31.525851198,17553.0,nan,672.264,1586,291.281680717,3.00000000169,nan,1,50000,291.281680717,3.08994e+16,0.8,1.00333e+28,12458.3137486,291.281680717,0.333325,,12458.3137486,3.24718e+11,100,,3.50287e-06
112066.0,1.70372e-06,33.7381916329,21793.1,nan,610.674,1482,311.986196419,1.99983868192,nan,1,50000,311.986196419,1.00176e+08,0.8,7.52827e+10,13229.8321855,311.986196419,0.47656,,13229.8321855,788.002,100,,3.74869e-06
109321.0,5.67819e-07,34.0367597005,14524.1,nan,607.58,1469,314.799799941,2.98040755499,nan,1,50000,314.799799941,9.60539e+06,0.8,1.4087e+09,12932.7717501,314.799799941,0.192846,,12932.7717501,188.369,100,,3.78186e-06
134162.0,1.42149e-06,35.3356890459,20560.5,nan,778.134,1415,326.752684304,1.95703286194,nan,1,50000,326.752684304,3.91768e+17,0.8,1.23165e+30,17213.3121628,326.752684304,0.420879,,17213.3121628,3.65462e+12,100,,3.92619e-06
117550.0,1.21727e-06,34.9162011173,15461.3,nan,660.787,1432,322.92225589,2.99999970793,nan,1,50000,322.92225589,1.09971e+09,0.8,1.40865e+13,14603.2829538,322.92225589,0.323274,,14603.2829538,13197.5,100,,3.87958e-06
126850.0,4.02158e-06,36.2056480811,71325.9,nan,672.674,1381,334.889870794,1.0,nan,1,50000,334.889870794,1.20081e+13,0.8,5.80072e+20,18592.8800662,334.889870794,0.999842,,18592.8800662,4.83144e+07,100,,4.02285e-06
93368.2,1.5365e-07,36.496350365,21115.8,nan,824.885,1370,337.498010484,2.39348156441,nan,1,50000,337.498010484,100901.0,0.8,170805.0,21251.3908686,337.498010484,0.0957,,21251.3908686,4.27554,100,,4.05515e-06
136958.0,2.02314e-06,36.4166059723,35766.3,nan,788.513,1373,336.892535783,1.99999988264,nan,1,50000,336.892535783,9.08284e+15,0.8,6.67618e+26,21335.3633765,336.892535783,0.5,,21335.3633765,7.35036e+10,100,,4.04629e-06
134874.0,2.01007e-06,36.5497076023,12519.1,nan,742.246,1368,338.016757263,1.99999977883,nan,1,50000,338.016757263,3.68182e+09,0.8,1.10102e+14,20340.7158239,338.016757263,0.497473,,20340.7158239,30056.2,100,,4.06108e-06
126726.0,2.01287e-06,36.231884058,13492.6,nan,750.233,1380,335.031395858,2.0000000778,nan,1,50000,335.031395858,2.92485e+18,0.8,6.88786e+31,19326.5102274,335.031395858,0.5,,19326.5102274,2.35495e+13,100,,4.02577e-06
157446.0,2.19868e-06,39.6825396825,15674.0,nan,963.895,1260,367.100813058,1.99999652082,nan,1,50000,367.100813058,5.50591e+15,0.8,2.67328e+26,33838.8560584,367.100813058,0.49933,,33838.8560584,4.86181e+10,100,,4.40917e-06
171149.0,2.48727e-06,44.8028673835,18031.4,nan,954.843,1116,414.612922081,2.00000000064,nan,1,50000,414.612922081,1.787e+10,0.8,3.17938e+15,32879.4872758,414.612922081,0.499822,,32879.4872758,177981.0,100,,4.9781e-06
181776.0,2.52293e-06,45.4132606721,13247.7,nan,1094.8,1101,419.959069057,1.99999990073,nan,1,50000,419.959069057,2.79241e+27,0.8,inf,35982.0839103,419.959069057,0.499999,,35982.0839103,2.81806e+22,100,,5.04592e-06
110871.0,3.1458e-07,40.9836065574,28378.3,nan,1160.37,1220,378.825757287,1.64758666158,nan,1,50000,378.825757287,293119.0,0.8,1.0461e+06,37446.7579415,378.825757287,0.16074,,37446.7579415,8.30402,100,,4.55373e-06
185163.0,8.26522e-07,43.6681222707,17474.6,nan,1084.17,1145,403.925386064,1.11480928911,nan,1,50000,403.925386064,1.42606e+08,0.8,3.54161e+11,36767.6102051,403.925386064,0.217854,,36767.6102051,3176.11,100,,4.85201e-06
179625.0,7.61336e-07,44.6827524576,33111.4,nan,993.88,1119,413.231447132,0.810184159438,nan,1,50000,413.231447132,1.40348e+06,0.8,1.21004e+07,35353.8322637,413.231447132,0.352041,,35353.8322637,19.7929,100,,4.96475e-06
173505.0,1.38921e-07,46.7289719626,17378.3,nan,952.541,1070,431.99839305,0.998279938949,nan,1,50000,431.99839305,183984.0,0.8,260115.0,43702.5098277,431.99839305,0.134456,,43702.5098277,7.10465,100,,5.19211e-06
184467.0,2.45202e-06,47.5285171103,11813.4,nan,1034.31,1052,439.374487421,1.99972245949,nan,1,50000,439.374487421,1.3037e+13,0.8,1.79661e+21,35558.0662565,439.374487421,0.481631,,35558.0662565,1.42947e+08,100,,5.28095e-06
193316.0,2.74479e-06,49.4071146245,14759.8,nan,1044.35,1012,456.712054512,1.99999989848,nan,1,50000,456.712054512,2.11821e+19,0.8,inf,47607.5198298,456.712054512,0.499997,,47607.5198298,2.32567e+14,100,,5.48968e-06
187712.0,2.58153e-06,46.468401487,17020.1,nan,1067.35,1076,429.699754402,1.99999991022,nan,1,50000,429.699754402,1.26753e+14,0.8,1.65904e+23,43146.6127499,429.699754402,0.499996,,43146.6127499,1.3089e+09,100,,5.16316e-06
184115.0,2.61806e-06,47.1253534402,17805.2,nan,946.628,1061,435.375121504,1.99999991161,nan,1,50000,435.375121504,2.05118e+20,0.8,inf,45030.2618725,435.375121504,0.5,,45030.2618725,2.14806e+15,100,,5.23615e-06
205804.0,2.85962e-06,51.4933058702,21645.9,nan,1202.22,971,475.990268133,1.9999999572,nan,1,50000,475.990268133,3.92461e+20,0.8,inf,57201.3649877,475.990268133,0.499903,,57201.3649877,4.49178e+15,100,,5.72148e-06
216506.0,2.63293e-06,47.3933649289,16263.3,nan,1165.91,1055,437.682971851,1.99999994752,nan,1,50000,437.682971851,7.75386e+15,0.8,6.33197e+26,53205.249072,437.682971851,0.499998,,53205.249072,8.1663e+10,100,,5.26593e-06
206072.0,2.60088e-06,46.8164794007,14957.8,nan,1255.08,1068,432.572531819,1.99999999234,nan,1,50000,432.572531819,4.93752e+14,0.8,2.5363e+24,56110.5923178,432.572531819,0.499998,,56110.5923178,5.13684e+09,100,,5.20183e-06
189290.0,1.21924e-06,48.2160077146,35135.3,nan,1056.21,1037,445.417678305,0.847846468671,nan,1,50000,445.417678305,5.06354e+06,0.8,2.58524e+08,45259.0725907,445.417678305,0.347735,,45259.0725907,78.0107,100,,5.35733e-06
234144.0,2.98684e-06,53.7634408602,18825.8,nan,1295.6,930,497.350541294,1.99999987826,nan,1,50000,497.350541294,1.37921e+21,0.8,inf,52967.122345,497.350541294,0.5,,52967.122345,1.6478e+16,100,,5.97372e-06
255035.0,3.34669e-06,60.2409638554,20853.5,nan,1423.4,830,556.943374809,2.00000002512,nan,1,50000,556.943374809,3.03742e+14,0.8,1.23505e+24,74782.8419946,556.943374809,0.5,,74782.8419946,4.06616e+09,100,,6.69344e-06
232811.0,3.53404e-06,63.6132315522,22523.5,nan,1257.91,786,588.24052242,1.99999988254,nan,1,50000,588.24052242,1.62387e+16,0.8,3.72763e+27,74809.1872276,588.24052242,0.5,,74809.1872276,2.29554e+11,100,,7.06814e-06
258109.0,9.45434e-07,67.7506775068,15296.5,nan,1393.1,738,626.607340621,1.99938631201,nan,1,50000,626.607340621,8.22358e+06,0.8,1.31106e+09,86206.0383818,626.607340621,0.220834,,86206.0383818,280.328,100,,7.52785e-06
261086.0,3.77406e-06,67.9347826087,17781.1,nan,1415.31,736,627.827838046,1.99999981995,nan,1,50000,627.827838046,8.9353e+14,0.8,1.2053e+25,92933.7435479,627.827838046,0.499996,,92933.7435479,1.34894e+10,100,,7.54831e-06
379165.0,6.74888e-06,80.38585209,35808.2,nan,1807.87,622,743.134255063,1.0,nan,1,50000,743.134255063,1.91104e+15,0.8,3.3024e+25,122400.025583,743.134255063,0.863914,,122400.025583,1.97577e+10,100,,8.93176e-06
299225.0,1.23641e-06,81.6993464052,18099.5,nan,1494.78,612,755.721621273,1.56446096444,nan,1,50000,755.721621273,6.68032e+06,0.8,1.03871e+09,114910.282159,755.721621273,0.230479,,114910.282159,263.113,100,,9.07771e-06
333314.0,7.82346e-07,78.125,20162.1,nan,1741.46,640,722.698389825,1.99553641309,nan,1,50000,722.698389825,3.22778e+06,0.8,2.53674e+08,128466.870058,722.698389825,0.179253,,128466.870058,156.31,100,,8.68056e-06
320362.0,4.71877e-07,82.1018062397,14357.6,nan,1743.44,609,759.329994937,1.22335941546,nan,1,50000,759.329994937,860745.0,0.8,2.4863e+07,142796.425277,759.329994937,0.11858,,142796.425277,66.2175,100,,9.12242e-06
282428.0,4.24732e-06,76.4525993884,15315.5,nan,1450.62,654,707.127879638,2.00000001551,nan,1,50000,707.127879638,2.06845e+13,0.8,7.26889e+21,98945.5206106,707.127879638,0.499999,,98945.5206106,3.5142e+08,100,,8.49473e-06
294614.0,1.25348e-06,80.0,30069.8,nan,1554.01,625,740.345462285,2.27513091743,nan,1,50000,740.345462285,3.13985e+06,0.8,2.57211e+08,113182.859803,740.345462285,0.219191,,113182.859803,127.331,100,,8.88889e-06
335266.0,4.53232e-06,84.4594594595,25784.5,nan,1742.76,592,781.711537482,1.99981625168,nan,1,50000,781.711537482,3.51448e+10,0.8,2.31842e+16,151471.211936,781.711537482,0.491388,,151471.211936,671184.0,100,,9.38439e-06
364319.0,4.53571e-06,81.6993464052,35865.0,nan,1935.17,612,756.129918285,1.99999979739,nan,1,50000,756.129918285,2.64664e+11,0.8,1.27172e+18,166158.699671,756.129918285,0.499829,,166158.699671,4.80673e+06,100,,9.0777e-06
323681.0,6.59914e-07,84.4594594595,19531.4,nan,1763.01,592,782.211862976,1.81064669736,nan,1,50000,782.211862976,3.19622e+06,0.8,2.81761e+08,161475.601579,782.211862976,0.154682,,161475.601579,193.911,100,,9.38438e-06
310062.0,4.6264e-06,83.3333333333,25362.8,nan,1605.25,600,771.072517335,1.99999975233,nan,1,50000,771.072517335,4.98273e+12,0.8,4.59767e+20,146247.808139,771.072517335,0.499828,,146247.808139,9.23046e+07,100,,9.25926e-06
nan,4.75389e-06,87.8734622144,nan,nan,nan,569,812.9235011,1.99973045635,nan,1,50000,812.9235011,1.64496e+13,0.8,5.28455e+21,177581.45356,812.9235011,0.493373,,177581.45356,3.25533e+08,100,,9.76372e-06
346731.0,2.89254e-06,82.5082508251,26258.0,nan,1791.06,606,762.991822717,1.81700471054,nan,1,50000,762.991822717,4.16861e+09,0.8,3.50697e+14,150699.681561,762.991822717,0.378586,,150699.681561,100944.0,100,,9.16758e-06
350262.0,5.00489e-06,90.0900900901,20975.3,nan,1859.84,555,834.244293385,2.00000017725,nan,1,50000,834.244293385,1.28351e+13,0.8,3.29806e+21,168030.671495,834.244293385,0.499997,,168030.671495,2.56961e+08,100,,1.001e-05
371460.0,5.1353e-06,92.7643784787,23861.6,nan,1830.58,539,858.952756437,1.9999936092,nan,1,50000,858.952756437,5.762e+14,0.8,6.84404e+24,181821.953869,858.952756437,0.499115,,181821.953869,1.1899e+10,100,,1.03072e-05
345945.0,4.83092e-07,90.4159132007,34164.6,nan,1848.32,553,837.356252428,1.49052671181,nan,1,50000,837.356252428,510428.0,0.8,5.22289e+06,179291.583099,837.356252428,0.155237,,179291.583099,33.0326,100,,1.00462e-05
386482.0,3.54335e-06,95.0570342205,37016.3,nan,2015.37,526,879.80014236,1.8763330333,nan,1,50000,879.80014236,1.41238e+10,0.8,4.49142e+15,170928.441964,879.80014236,0.396703,,170928.441964,376033.0,100,,1.05619e-05
393957.0,3.6997e-06,95.9692898273,23707.9,nan,1992.04,521,887.807443628,1.97977364772,nan,1,50000,887.807443628,7.85045e+09,0.8,1.32774e+15,205072.76849,887.807443628,0.414401,,205072.76849,202006.0,100,,1.06633e-05
388990.0,9.35465e-06,93.808630394,54212.3,nan,2041.15,533,868.416120771,1.00260474915,nan,1,50000,868.416120771,8.2662e+07,0.8,7.1251e+10,230678.573215,868.416120771,0.947162,,230678.573215,909.666,100,,1.04232e-05
393785.0,2.71864e-06,97.2762645914,26953.1,nan,2171.42,514,900.097774322,1.23923524624,nan,1,50000,900.097774322,1.60639e+10,0.8,9.0025e+15,210903.237678,900.097774322,0.279155,,210903.237678,621971.0,100,,1.08085e-05
412987.0,3.68723e-06,103.092783505,24279.0,nan,2289.1,485,953.798793594,1.95750054387,nan,1,50000,953.798793594,6.14147e+09,0.8,9.05136e+14,240962.873334,953.798793594,0.391982,,240962.873334,179470.0,100,,1.14548e-05
339042.0,4.07871e-06,94.8766603416,21352.7,nan,1850.44,527,877.845749221,2.00394837585,nan,1,50000,877.845749221,1.05596e+07,0.8,2.35382e+09,203945.863566,877.845749221,0.439564,,203945.863566,253.246,100,,1.05419e-05
411357.0,4.43634e-07,100.0,28106.9,nan,2291.28,500,925.539228307,0.748859805401,nan,1,50000,925.539228307,1.07094e+06,0.8,8.49419e+07,271624.68308,925.539228307,0.0773958,,271624.68308,153.747,100,,1.11111e-05
315408.0,4.61421e-06,83.0564784053,30841.6,nan,1856.22,602,768.583110422,1.99999984202,nan,1,50000,768.583110422,1.47553e+20,0.8,inf,163309.979566,768.583110422,0.5,,163309.979566,2.72339e+15,100,,9.2285e-06
293882.0,1.43631e-07,85.6164383562,33067.3,nan,1609.31,584,792.265989038,1.68625939134,nan,1,50000,792.265989038,51297.5,0.8,104833.0,168245.278867,792.265989038,0.0600444,,168245.278867,8.12715,100,,9.51294e-06
385680.0,1.64504e-06,89.1265597148,23645.5,nan,2040.4,561,824.861076286,0.866244745595,nan,1,50000,824.861076286,1.98611e+14,0.8,1.80373e+24,193200.31094,824.861076286,0.189674,,193200.31094,1.03696e+10,100,,9.90295e-06
396009.0,4.62896e-06,87.7192982456,32531.5,nan,2416.25,570,811.857252691,1.99860711086,nan,1,50000,811.857252691,4.82344e+16,0.8,4.53831e+28,192654.602691,811.857252691,0.487137,,192654.602691,9.65068e+11,100,,9.74659e-06
312309.0,5.96692e-07,78.125,23357.9,nan,1727.27,640,722.523775221,0.983224553737,nan,1,50000,722.523775221,1.76238e+06,0.8,1.11121e+08,150991.359243,722.523775221,0.129144,,150991.359243,118.46,100,,8.68055e-06
363928.0,4.83087e-06,86.9565217391,25853.2,nan,2117.46,575,804.350430138,2.00000001265,nan,1,50000,804.350430138,1.45327e+14,0.8,4.08108e+23,208520.910306,804.350430138,0.5,,208520.910306,2.80824e+09,100,,9.66184e-06
299301.0,8.46823e-06,76.2195121951,39323.8,nan,1653.51,656,705.005603539,1.0,nan,1,50000,705.005603539,1.48606e+11,0.8,1.87023e+17,152569.693358,705.005603539,0.999964,,152569.693358,1.25856e+06,100,,8.46884e-06
310517.0,8.61183e-06,77.6397515528,30330.3,nan,1838.45,644,718.095815788,1.0,nan,1,50000,718.095815788,2.22506e+10,0.8,4.27095e+15,153083.766698,718.095815788,0.999141,,153083.766698,192113.0,100,,8.62664e-06
319989.0,1.07159e-06,86.2068965517,26963.6,nan,1873.46,580,797.6866259,1.11955854753,nan,1,50000,797.6866259,8.80943e+06,0.8,2.66186e+09,155114.445211,797.6866259,0.176754,,155114.445211,477.395,100,,9.57855e-06
305874.0,4.63305e-06,89.2857142857,23944.6,nan,1725.83,560,825.999918388,1.99999227409,nan,1,50000,825.999918388,1.35855e+08,0.8,3.66311e+11,161053.444653,825.999918388,0.483152,,161053.444653,2789.53,100,,9.92064e-06
338824.0,3.56975e-06,93.2835820896,22554.5,nan,1894.5,536,862.434637903,2.00000011081,nan,1,50000,862.434637903,1.22616e+13,0.8,3.28631e+21,145798.006661,862.434637903,0.404121,,145798.006661,3.14484e+08,100,,1.03648e-05
377227.0,5.12348e-06,92.7643784787,29020.7,nan,2145.59,539,857.511131607,1.99999543693,nan,1,50000,857.511131607,5.33607e+10,0.8,5.8696e+16,210940.964127,857.511131607,0.49854,,210940.964127,1.10322e+06,100,,1.03072e-05
346975.0,1.51919e-06,102.669404517,26848.0,nan,1971.23,487,950.026794233,3.47394526433,nan,1,50000,950.026794233,7.27869e+06,0.8,1.63503e+09,214548.285305,950.026794233,0.221869,,214548.285305,374.244,100,,1.14077e-05
429900.0,5.88505e-06,105.93220339,29584.4,nan,2285.98,472,979.650171817,2.00000010511,nan,1,50000,979.650171817,2.06783e+23,0.8,inf,243667.661549,979.650171817,0.5,,243667.661549,4.86778e+18,100,,1.17702e-05
369677.0,2.41379e-06,111.856823266,52797.6,nan,2014.9,447,1034.41345313,1.73299467716,nan,1,50000,1034.41345313,604564.0,0.8,5.59507e+06,236953.393698,1034.41345313,0.39709,,236953.393698,18.9223,100,,1.24285e-05
430932.0,4.84943e-06,118.203309693,38111.0,nan,2519.02,423,1093.02084202,1.96746157787,nan,1,50000,1093.02084202,3.86893e+08,0.8,3.99682e+12,276839.413883,1093.02084202,0.426166,,276839.413883,11923.4,100,,1.31337e-05
509469.0,7.02052e-06,126.582278481,29833.7,nan,2947.97,395,1170.85993662,1.99999971484,nan,1,50000,1170.85993662,1.09592e+12,0.8,3.37843e+19,399440.998505,1170.85993662,0.499583,,399440.998505,3.08534e+07,100,,1.40647e-05
379901.0,7.2559e-07,127.551020408,23150.5,nan,2175.58,392,1179.87963304,1.28545825871,nan,1,50000,1179.87963304,150675.0,0.8,1.314e+06,302794.904153,1179.87963304,0.111967,,302794.904153,19.0718,100,,1.41723e-05
437863.0,1.42902e-06,125.628140704,30407.8,nan,2490.17,398,1161.39084649,1.99999648672,nan,1,50000,1161.39084649,3.73442e+06,0.8,8.22304e+08,378190.881146,1161.39084649,0.155678,,378190.881146,334.843,100,,1.39587e-05
nan,4.92973e-06,132.625994695,nan,nan,nan,377,1227.99372141,1.87991292713,nan,1,50000,1227.99372141,1.44616e+14,0.8,6.55734e+23,332699.15832,1227.99372141,0.396519,,332699.15832,5.3745e+09,100,,1.47362e-05
535348.0,1.55957e-05,144.927536232,45790.1,nan,2983.8,345,1340.3932349,1.0,nan,1,50000,1340.3932349,3.87246e+09,0.8,2.415e+14,556668.674966,1340.3932349,0.984081,,556668.674966,63367.2,100,,1.61031e-05
584231.0,7.58936e-06,136.612021858,24963.1,nan,3005.08,366,1262.56622108,2.00000013609,nan,1,50000,1262.56622108,2.54605e+24,0.8,inf,459045.327522,1262.56622108,0.499997,,459045.327522,7.72941e+19,100,,1.51791e-05
574578.0,5.45041e-06,131.233595801,39814.6,nan,3103.99,381,1211.9876732,1.94129813431,nan,1,50000,1211.9876732,2.43336e+21,0.8,inf,415126.175598,1211.9876732,0.425927,,415126.175598,8.33056e+16,100,,1.45815e-05
467057.0,6.54384e-07,139.275766017,27826.9,nan,2740.97,359,1286.60223566,1.74337520536,nan,1,50000,1286.60223566,249956.0,0.8,2.94914e+06,537695.719813,1286.60223566,0.117742,,537695.719813,32.8522,100,,1.54751e-05
490282.0,2.2805e-07,159.744408946,26572.8,nan,2772.25,313,1475.19163329,2.35110597002,nan,1,50000,1475.19163329,57780.6,0.8,209716.0,583487.28312,1475.19163329,0.0602534,,583487.28312,17.021,100,,1.77494e-05
589717.0,9.77326e-06,176.67844523,34455.9,nan,3402.03,283,1631.53312853,2.00000001784,nan,1,50000,1631.53312853,1.38733e+09,0.8,7.55648e+13,787113.80249,1631.53312853,0.498929,,787113.80249,54586.0,100,,1.96309e-05
528467.0,8.54912e-07,163.39869281,27685.5,nan,3100.05,306,1508.71898951,1.99853576808,nan,1,50000,1508.71898951,240988.0,0.8,2.54293e+06,719478.032347,1508.71898951,0.13973,,719478.032347,31.3121,100,,1.81554e-05
526966.0,8.26848e-07,181.15942029,27378.6,nan,3226.65,276,1672.17364344,2.30126415947,nan,1,50000,1672.17364344,155242.0,0.8,1.26849e+06,780418.088419,1672.17364344,0.125337,2.07317e-37,780418.088419,24.9315,100,1.66755e-43,2.01288e-05
578029.0,3.96655e-07,182.481751825,31977.6,nan,3314.0,274,1685.60042984,1.79880858372,nan,1,50000,1685.60042984,80232.1,0.8,366068.0,886067.194946,1685.60042984,0.0835167,,886067.194946,19.4783,100,,2.02758e-05
618367.0,9.86984e-06,177.93594306,31437.9,nan,3473.69,281,1643.45455171,1.99999940258,nan,1,50000,1643.45455171,2.83013e+11,0.8,3.16706e+18,833531.491494,1643.45455171,0.499613,,833531.491494,1.11994e+07,100,,1.97707e-05
614496.0,8.76206e-06,175.438596491,36277.4,nan,3367.15,285,1620.63496794,1.99367207744,nan,1,50000,1620.63496794,5.21575e+12,0.8,1.06393e+21,865733.683685,1620.63496794,0.47333,,865733.683685,2.148e+08,100,,1.94932e-05
616818.0,1.97777e-06,187.265917603,35524.5,nan,3729.5,267,1730.78657914,1.26384695328,nan,1,50000,1730.78657914,1.05817e+06,0.8,8.04315e+07,1026581.58847,1730.78657914,0.165933,,1026581.58847,132.691,100,,2.08073e-05
640783.0,6.05054e-07,193.05019305,39978.6,nan,3735.26,259,1784.11800023,2.001338212,nan,1,50000,1784.11800023,253223.0,0.8,5.80727e+06,1040695.21121,1784.11800023,0.081736,,1040695.21121,66.4533,100,,2.145e-05
634034.0,2.80342e-06,198.412698413,32210.1,nan,3735.1,252,1833.18128209,1.99914939248,nan,1,50000,1833.18128209,5.21655e+06,0.8,2.12551e+09,1104864.96628,1833.18128209,0.18945,,1104864.96628,607.037,100,,2.20459e-05
646401.0,1.00134e-05,193.798449612,33475.9,nan,3809.02,258,1792.18930532,2.00000047304,nan,1,50000,1792.18930532,1.36519e+08,0.8,8.02815e+11,1149391.75602,1792.18930532,0.482142,,1149391.75602,6097.12,100,,2.15332e-05
643593.0,3.53254e-06,200.0,35453.7,nan,3808.47,250,1848.57130727,2.20862267663,nan,1,50000,1848.57130727,1.00098e+06,0.8,4.51294e+07,1161183.09672,1848.57130727,0.280052,,1161183.09672,79.428,100,,2.22222e-05
639338.0,9.58298e-07,206.611570248,33494.2,nan,3646.92,242,1909.36925823,1.75603076264,nan,1,50000,1909.36925823,232602.0,0.8,3.5683e+06,1086862.5035,1909.36925823,0.120541,,1086862.5035,44.2988,100,,2.29568e-05
657828.0,1.10279e-05,200.803212851,32925.1,nan,3868.26,249,1855.91296044,2.00004057771,nan,1,50000,1855.91296044,1.43077e+08,0.8,9.13456e+11,1128561.87305,1855.91296044,0.497133,,1128561.87305,6421.33,100,,2.23115e-05
638434.0,7.24682e-07,209.205020921,31870.2,nan,3707.03,239,1934.54044959,1.83270312207,nan,1,50000,1934.54044959,115180.0,0.8,1.11086e+06,1152000.23095,1934.54044959,0.0930294,,1152000.23095,28.7797,100,,2.3245e-05
678522.0,3.5742e-07,228.310502283,30140.6,nan,4050.83,219,2111.20266235,4.01839647148,nan,1,50000,2111.20266235,38706.1,0.8,172372.0,1383534.7145,2111.20266235,0.0557358,,1383534.7145,17.6168,100,,2.53678e-05
