AvgEpLen,SamplesThisIter,VanillaAvgRet,VarJ,renyi2,MaxVanillaIw,Bound,MaxNormIw,ESSRenyi,AvgVanillaIw,AvgDiscRet,AvgRet,delta,ESSClassic,EpsThisIter,AvgNormIw,BatchSize,VarDiscRet,VarVanillaIw,VarRet,VarNormIw,MinNormIw,MinVanillaIw,J,IterType
450.45045045,50000,-347.632653608,1838.92,nan,7.54969e+21,-213.787,0.0792373,nan,4.76875e+18,-347.632653608,-347.632653608,0.4,9.36059524307,111,5.005e-05,100,10578.6176684,inf,10578.6176684,3.35473e-06,,,-26127.2,1
446.428571429,50000,-365.317592228,1884.2,nan,5.58612e+25,-206.008,0.0995964,nan,2.78212e+22,-365.317592228,-365.317592228,0.4,9.99992013798,112,4.96032e-05,100,12207.7037042,inf,12207.7037042,4.91819e-06,,,-24868.8,1
349.65034965,50000,-276.380559618,1618.46,nan,92.8533,-136.442,0.000705031,nan,5.11659,-276.380559618,-276.380559618,0.4,1.79465744264,143,3.885e-05,100,26653.8950385,156.613,26653.8950385,9.02917e-09,,,-16677.7,1
310.559006211,50000,-244.133597016,1343.28,nan,112.652,-134.23,0.000739949,nan,5.25338,-244.133597016,-244.133597016,0.4,5.67288575002,161,3.45066e-05,100,25800.9589064,158.24,25800.9589064,6.82717e-09,,,-17343.9,1
384.615384615,50000,-305.507122623,nan,nan,162.61,nan,0.00113123,nan,6.14302,-305.507122623,-305.507122623,0.4,1.129885355,130,4.2735e-05,100,22426.754331,277.309,22426.754331,1.34204e-08,,,nan,1
450.45045045,50000,-350.530494215,1331.3,nan,1370.86,-286.878,0.00358579,nan,19.1343,-350.530494215,-350.530494215,0.4,3.1937291008,111,5.005e-05,100,7978.4750543,7673.1,7978.4750543,5.24997e-08,,,-37182.9,1
485.436893204,50000,-384.638542296,3459.32,nan,114.173,-338.331,0.00488687,nan,1.26015,-384.638542296,-384.638542296,0.4,0.431449852587,103,5.39374e-05,100,4580.10149586,33.9406,4580.10149586,6.21803e-08,7.67149e-40,1.79231e-35,-46877.4,1
406.504065041,50000,-319.649892967,nan,nan,633.396,nan,0.00242768,nan,11.7843,-319.649892967,-319.649892967,0.4,1.68525401234,123,4.51671e-05,100,18001.1699604,2171.89,18001.1699604,3.19059e-08,,,nan,1
381.679389313,50000,-294.687995146,1488.31,nan,112.043,-172.381,0.000685991,nan,6.92664,-294.687995146,-294.687995146,0.4,1.5709816013,131,4.24088e-05,100,19709.3792947,304.63,19709.3792947,1.14193e-08,,,-22138.4,1
359.712230216,50000,-288.091784293,nan,nan,131.093,nan,0.00156881,nan,3.3398,-288.091784293,-288.091784293,0.4,2.03861672353,139,3.9968e-05,100,24711.3496773,92.0087,24711.3496773,1.31769e-08,,,nan,1
245.098039216,50000,-186.769180585,1256.09,nan,52.1222,-118.483,0.000467905,nan,3.03363,-186.769180585,-186.769180585,0.4,5.2878088007,204,2.72331e-05,100,21088.2165867,40.1286,21088.2165867,3.23388e-09,,,-16393.3,1
280.898876404,50000,-215.297481823,1349.51,nan,80.5638,-123.371,0.000850458,nan,2.95662,-215.297481823,-215.297481823,0.4,4.40828131915,178,3.1211e-05,100,24476.4547434,33.3968,24476.4547434,3.72161e-09,,,-17348.5,1
261.780104712,50000,-197.269292849,1280.39,nan,41.1067,-109.735,0.000519586,nan,2.30117,-197.269292849,-197.269292849,0.4,4.45804710231,191,2.90867e-05,100,25183.7306327,16.3489,25183.7306327,2.61203e-09,,,-14955.5,1
213.675213675,50000,-157.746056361,1093.74,nan,15.1147,-106.037,0.000181048,nan,1.98206,-157.746056361,-157.746056361,0.4,5.96424535526,234,2.37417e-05,100,18964.1790343,7.58864,18964.1790343,1.08881e-09,,,-14765.0,1
295.857988166,50000,-233.904936708,nan,nan,98.0417,nan,0.00170256,nan,1.893,-233.904936708,-233.904936708,0.4,2.97965019399,169,3.28731e-05,100,27525.9662428,13.3033,27525.9662428,4.01183e-09,,,nan,1
204.081632653,50000,-150.021240572,1005.94,nan,14.3178,-106.731,0.000216835,nan,1.4973,-150.021240572,-150.021240572,0.4,5.18369517793,245,2.26757e-05,100,17169.2812064,3.52828,17169.2812064,8.09222e-10,,,-15434.4,1
191.570881226,50000,-140.651741336,888.867,nan,20.496,-100.091,0.000371886,nan,1.17313,-140.651741336,-140.651741336,0.4,7.81550912557,261,2.12857e-05,100,17771.7815574,1.81458,17771.7815574,5.97392e-10,,,-13929.0,1
168.918918919,50000,-124.154311115,850.233,nan,10.8995,-97.4031,0.00017347,nan,1.17928,-124.154311115,-124.154311115,0.4,4.84398674663,296,1.87688e-05,100,14280.2233829,1.38242,14280.2233829,3.50168e-10,2.06018e-35,1.29445e-30,-13969.1,1
168.35016835,50000,-121.389770959,833.126,nan,10.2641,-93.5126,0.000160524,nan,1.19605,-121.389770959,-121.389770959,0.4,5.32514855496,297,1.87056e-05,100,15430.7833669,1.36503,15430.7833669,3.33873e-10,,,-13107.3,1
174.216027875,50000,-127.289674501,853.01,nan,15.6769,-94.6133,0.000274533,nan,1.10538,-127.289674501,-127.289674501,0.4,3.69446852576,287,1.93573e-05,100,15725.1102029,1.36156,15725.1102029,4.17544e-10,1.14481e-36,6.53735e-32,-13450.6,1
123.15270936,50000,-86.2568153019,568.178,nan,5.29044,-85.5827,6.60536e-05,nan,1.09596,-86.2568153019,-86.2568153019,0.4,4.58106714966,406,1.36836e-05,100,6850.86848014,0.59694,6850.86848014,9.30551e-11,4.23826e-18,3.39456e-13,-11877.3,1
117.924528302,50000,-83.6703708081,475.07,nan,5.32228,-86.2061,6.92535e-05,nan,1.00697,-83.6703708081,-83.6703708081,0.4,4.07411798217,424,1.31027e-05,100,5655.99573646,0.391705,5655.99573646,6.63203e-11,3.32399e-14,2.55456e-09,-11984.5,1
120.481927711,50000,-84.9709147565,597.411,nan,8.51007,-85.0031,0.000103142,nan,1.10453,-84.9709147565,-84.9709147565,0.4,5.0072962138,415,1.33869e-05,100,6398.11850503,0.721555,6398.11850503,1.05992e-10,,,-11671.9,1
112.107623318,50000,-78.7841513832,443.516,nan,4.67918,-85.0072,5.8375e-05,nan,0.99847,-78.7841513832,-78.7841513832,0.4,5.15380603476,446,1.24564e-05,100,4230.93713445,0.30826,4230.93713445,4.79769e-11,1.34655e-16,1.07936e-11,-11806.2,1
125.0,50000,-88.7356371431,599.071,nan,5.7719,-85.9713,7.90279e-05,nan,1.01439,-88.7356371431,-88.7356371431,0.4,4.99065037771,400,1.38889e-05,100,8156.23541265,0.487341,8156.23541265,9.13599e-11,2.9065e-30,2.1228e-25,-12046.1,1
96.3391136802,50000,-67.2518120377,362.27,nan,4.34924,-78.7925,4.59655e-05,nan,1.01284,-67.2518120377,-67.2518120377,0.4,4.30076237256,519,1.07043e-05,100,2606.25130766,0.229408,2606.25130766,2.56239e-11,5.94223e-11,5.62252e-06,-10720.2,1
99.0099009901,50000,-68.186196385,294.946,34.3128,3.83711,-82.7246,4.1412e-05,1.25355868884e-13,1.01933,-68.186196385,-68.186196385,0.4,4.10016153659,505,1.10011e-05,100,1178.95161213,0.178094,1178.95161213,2.07441e-11,3.33745e-09,0.000309238,-11269.7,1
90.9090909091,50000,-61.4666813885,328.058,33.4122,6.40632,-74.9099,6.11206e-05,3.08502626185e-13,1.05873,-61.4666813885,-61.4666813885,0.4,3.98015003642,550,1.0101e-05,100,259.183738002,0.282309,259.183738002,2.5697e-11,3.3115e-07,0.0347093,-10417.6,1
102.249488753,50000,-69.9412158862,309.72,33.5637,3.2781,-84.8604,3.80927e-05,2.65147670296e-13,0.977684,-69.9412158862,-69.9412158862,0.4,3.85854780211,489,1.13611e-05,100,1943.13940745,0.135534,1943.13940745,1.83016e-11,8.70591e-10,7.49194e-05,-11555.0,1
91.5750915751,50000,-62.6057825338,222.735,33.9943,2.45177,-80.5493,2.44936e-05,1.72378300788e-13,1.0185,-62.6057825338,-62.6057825338,0.4,4.09977814931,546,1.0175e-05,100,525.243910199,0.0845644,525.243910199,8.43988e-12,8.10866e-08,0.00811661,-10880.3,1
102.880658436,50000,-71.3526016021,329.068,nan,4.59102,-83.3181,5.43878e-05,nan,0.964936,-71.3526016021,-71.3526016021,0.4,3.96283389811,486,1.14312e-05,100,2638.80622223,0.175582,2638.80622223,2.46414e-11,2.99514e-12,2.52828e-07,-11443.7,1
86.6551126516,50000,-58.8605642733,224.405,nan,47.1197,-57.4621,0.000350355,nan,1.29493,-58.8605642733,-58.8605642733,0.4,5.75711088791,577,9.62835e-06,100,61.7520590389,3.46775,61.7520590389,1.91716e-10,1.4968e-25,2.01307e-20,-9774.91,1
90.9090909091,50000,-61.6679881894,194.843,35.5572,3.816,-80.3513,3.81232e-05,3.6118122152e-14,1.01108,-61.6679881894,-61.6679881894,0.4,3.94641977774,550,1.0101e-05,100,324.669981125,0.0963681,324.669981125,9.61824e-12,1.41081e-07,0.0141217,-10710.6,1
96.3391136802,50000,-66.5348839126,313.942,35.4739,3.30414,-80.6652,3.45017e-05,3.9252243483e-14,1.02513,-66.5348839126,-66.5348839126,0.4,4.05092056903,519,1.07043e-05,100,2163.30326182,0.166595,2163.30326182,1.81645e-11,1.04946e-08,0.00100505,-10865.3,1
88.1834215168,50000,-59.8201871387,342.952,nan,85.87,-57.5927,0.000626683,nan,1.34257,-59.8201871387,-59.8201871387,0.4,5.23219950147,567,9.79816e-06,100,93.0387147638,4.54265,93.0387147638,2.41948e-10,1.06649e-25,1.46134e-20,-9775.52,1
86.9565217391,50000,-59.2185394714,207.042,nan,30.2769,-59.1573,0.000219613,nan,1.33203,-59.2185394714,-59.2185394714,0.4,7.84836208756,575,9.66184e-06,100,66.2788910947,3.18041,66.2788910947,1.67331e-10,2.63302e-12,3.63e-07,-9873.3,1
88.4955752212,50000,-60.0707257915,225.59,41.3815,20.2601,-63.9635,0.000180719,1.06720882259e-16,1.10234,-60.0707257915,-60.0707257915,0.4,5.59485809757,565,9.83284e-06,100,77.6439074743,0.753324,77.6439074743,5.99387e-11,3.71511e-08,0.00416494,-10230.4,1
89.605734767,50000,-60.850359657,351.159,nan,83.9186,-57.3489,0.000568254,nan,1.47031,-60.850359657,-60.850359657,0.4,4.43319565255,558,9.95619e-06,100,93.6610768454,7.5555,93.6610768454,3.46442e-10,7.41287e-43,1.09531e-37,-9773.58,1
89.7666068223,50000,-60.7058352519,444.786,nan,3457.5,-53.8368,0.0107198,nan,3.21699,-60.7058352519,-60.7058352519,0.4,6.15130010886,557,9.97407e-06,100,110.741977775,2050.73,110.741977775,1.97131e-08,,,-8690.79,1
89.1265597148,50000,-60.2074265096,281.37,nan,7.03494,-73.5175,6.77654e-05,nan,1.02806,-60.2074265096,-60.2074265096,0.4,3.96073008413,561,9.90295e-06,100,220.898387535,0.214448,220.898387535,1.98983e-11,3.65115e-07,0.0379038,-10326.1,1
90.7441016334,50000,-61.3941273178,160.43,43.6303,2.14251,-80.6031,2.14811e-05,1.12621236696e-17,1.00564,-61.3941273178,-61.3941273178,0.4,3.77096253092,551,1.00827e-05,100,261.470613979,0.0553385,261.470613979,5.56282e-12,1.90796e-07,0.0190299,-10812.8,1
90.0900900901,50000,-60.9424209819,614.535,nan,762.996,-59.2021,0.00266803,nan,2.86264,-60.9424209819,-60.9424209819,0.4,0.928505042924,555,1.001e-05,100,142.338938116,769.26,142.338938116,9.40609e-09,,,-8273.64,1
95.6022944551,50000,-65.2539514928,307.177,inf,3.6915,-79.6408,3.9404e-05,,0.99515,-65.2539514928,-65.2539514928,0.4,4.06456688266,523,1.06225e-05,100,1844.11189497,0.147062,1844.11189497,1.67562e-11,4.00285e-10,3.75001e-05,-10748.5,1
88.1834215168,50000,-59.8113322128,nan,nan,1.87072e+18,nan,0.0999969,nan,1.83301e+14,-59.8113322128,-59.8113322128,0.4,10.000002656,567,9.79816e-06,100,108.352717414,3.42864e+32,108.352717414,9.79669e-07,,,nan,1
94.8766603416,50000,-65.8425330841,293.421,inf,3.39974,-80.0437,3.66523e-05,,0.977824,-65.8425330841,-65.8425330841,0.4,4.54810497016,527,1.05419e-05,100,2343.32721254,0.131553,2343.32721254,1.52902e-11,3.27494e-09,0.000303772,-10803.5,1
88.809946714,50000,-60.1061335263,182.668,inf,3.67687,-74.9591,3.56601e-05,,1.01745,-60.1061335263,-60.1061335263,0.4,3.72973796348,563,9.86777e-06,100,210.787651536,0.126388,210.787651536,1.18882e-11,1.87373e-07,0.0193198,-10439.1,1
86.5051903114,50000,-58.8200909636,274.313,nan,575609.0,-52.5557,0.0160372,nan,344.984,-58.8200909636,-58.8200909636,0.4,4.23340652476,578,9.61169e-06,100,74.4248883315,7.51312e+07,74.4248883315,5.83204e-08,,,-7215.07,1
88.1834215168,50000,-59.8353714822,362.893,nan,9.56761e+19,-41.6065,0.1,nan,9.37449e+15,-59.8353714822,-59.8353714822,0.4,9.99999831716,567,9.79816e-06,100,115.278618649,inf,115.278618649,9.79729e-07,,,-5913.13,1
96.8992248062,50000,-66.9773251001,350.388,nan,3.2797,-80.569,3.46451e-05,nan,1.01922,-66.9773251001,-66.9773251001,0.4,6.93287645951,516,1.07666e-05,100,2592.32900135,0.168914,2592.32900135,1.88488e-11,3.89898e-10,3.69099e-05,-10881.4,1
100.200400802,50000,-69.5834402615,358.109,43.5007,4.74797,-82.11,5.25765e-05,1.28202592255e-17,1.00541,-69.5834402615,-69.5834402615,0.4,3.7083720515,499,1.11334e-05,100,2775.70714264,0.196533,2775.70714264,2.40993e-11,1.11302e-10,1.00512e-05,-11156.2,1
102.459016393,50000,-70.7119625024,376.908,inf,4.31963,-83.6782,5.04249e-05,,0.975235,-70.7119625024,-70.7119625024,0.4,4.26381227077,488,1.13843e-05,100,2689.46848358,0.1421,2689.46848358,1.93638e-11,1.27732e-09,0.000109421,-11510.3,1
89.4454382826,50000,-61.3438626541,150.09,nan,31.9247,-59.7009,0.000223375,nan,1.42039,-61.3438626541,-61.3438626541,0.4,4.64551052632,559,9.93838e-06,100,58.1343171483,5.87368,58.1343171483,2.8756e-10,4.08004e-32,5.83116e-27,-10193.3,1
100.60362173,50000,-69.3186657758,330.791,inf,4.10033,-82.1321,4.69059e-05,,0.977154,-69.3186657758,-69.3186657758,0.4,3.66055042771,497,1.11782e-05,100,2570.24059701,0.161541,2570.24059701,2.11397e-11,2.93066e-11,2.56187e-06,-11198.5,1
88.1834215168,50000,-59.8471327919,182.982,nan,17.7295,-59.9575,0.00014291,nan,1.21556,-59.8471327919,-59.8471327919,0.4,9.67129477002,567,9.79816e-06,100,179.512541206,1.65129,179.512541206,1.0729e-10,2.36901e-16,2.93901e-11,-9871.14,1
88.3392226148,50000,-59.9636215835,227.98,nan,14.276,-62.2109,0.000119344,nan,1.17413,-59.9636215835,-59.9636215835,0.4,5.43412980741,566,9.81547e-06,100,114.638984603,1.28,114.638984603,8.94534e-11,2.86428e-10,3.42627e-05,-10006.8,1
89.7666068223,50000,-60.8970217973,170.589,nan,30.2275,-59.6597,0.000231868,nan,1.30027,-60.8970217973,-60.8970217973,0.4,5.53268018048,557,9.97407e-06,100,130.826598645,2.5929,130.826598645,1.52568e-10,8.37684e-26,1.09205e-20,-10036.7,1
87.8734622144,50000,-59.6175835802,323.639,nan,7.49181e+16,-48.4636,0.0999998,nan,7.31481e+12,-59.6175835802,-59.6175835802,0.4,9.99999903479,569,9.76372e-06,100,112.036379252,5.47961e+29,112.036379252,9.76281e-07,,,-6531.49,1
91.0746812386,50000,-61.7846047705,233.18,nan,16.4202,-63.5355,0.000150657,nan,1.10292,-61.7846047705,-61.7846047705,0.4,5.67562421291,549,1.01194e-05,100,292.032548135,0.958239,292.032548135,8.06668e-11,3.05752e-15,3.33242e-10,-10150.2,1
93.1098696462,50000,-63.3176979845,229.542,inf,3.42613,-81.2539,3.55903e-05,,0.995921,-63.3176979845,-63.3176979845,0.4,4.02340782038,537,1.03455e-05,100,546.027304662,0.0763166,546.027304662,8.23523e-12,1.30536e-07,0.0125662,-10961.3,1
86.6551126516,50000,-59.0344441635,199.077,nan,154.991,-57.6291,0.00110574,nan,1.3496,-59.0344441635,-59.0344441635,0.4,4.81191947535,577,9.62835e-06,100,63.5667751657,4.10275,63.5667751657,2.08817e-10,1.16809e-15,1.63731e-10,-9865.41,1
86.5051903114,50000,-59.2233601167,108.965,nan,11.7029,-60.6713,9.60304e-05,nan,1.17135,-59.2233601167,-59.2233601167,0.4,5.19430231046,578,9.61169e-06,100,48.5278464798,1.4046,48.5278464798,9.45762e-11,9.30176e-10,0.000113358,-10084.7,1
86.8055555556,50000,-59.3585511851,106.727,nan,20.4986,-58.0343,0.000139389,nan,1.4184,-59.3585511851,-59.3585511851,0.4,7.76397079269,576,9.64506e-06,100,64.8941752638,3.19842,64.8941752638,1.47893e-10,3.67526e-30,5.40483e-25,-9984.52,1
86.8055555556,50000,-59.2071323703,676.352,nan,3791.09,-54.2394,0.00785124,nan,4.65727,-59.2071323703,-59.2071323703,0.4,6.64858398614,576,9.64506e-06,100,197.733937903,4011.82,197.733937903,1.72063e-08,,,-6911.84,1
88.1834215168,50000,-59.7458960323,120.234,nan,37.1731,-58.5976,0.000247076,nan,1.47415,-59.7458960323,-59.7458960323,0.4,6.13115454447,567,9.79816e-06,100,57.8928204835,5.06352,57.8928204835,2.23696e-10,5.18536e-24,7.80147e-19,-10008.8,1
86.3557858377,50000,-58.6437811061,339.292,nan,2.24692e+12,-51.9621,0.1,nan,2.15594e+08,-58.6437811061,-58.6437811061,0.4,10.0000033371,579,9.59509e-06,100,81.484497032,4.84381e+20,81.484497032,9.59425e-07,,,-7531.43,1
88.1834215168,50000,-60.0220648103,162.327,nan,28.467,-57.1636,0.000180906,nan,1.54182,-60.0220648103,-60.0220648103,0.4,3.78681392287,567,9.79816e-06,100,72.0697643555,7.33369,72.0697643555,2.96172e-10,,,-9856.88,1
93.808630394,50000,-63.8427338237,312.394,inf,4.3877,-77.6606,4.59514e-05,,0.995264,-63.8427338237,-63.8427338237,0.4,5.7051213955,533,1.04232e-05,100,1640.8067768,0.144289,1640.8067768,1.58254e-11,1.99989e-08,0.00190961,-10559.2,1
85.1788756388,50000,-58.0221944172,137.51,inf,13.8282,-58.731,0.000101878,,1.28462,-58.0221944172,-58.0221944172,0.4,5.625189583,587,9.46432e-06,100,66.2881127887,2.16375,66.2881127887,1.17446e-10,1.88525e-17,2.5589e-12,-9726.05,1
84.8896434635,50000,-57.5889307695,211.581,nan,1.36427e+14,-43.0165,0.0999214,nan,1.28782e+10,-57.5889307695,-57.5889307695,0.4,9.99999617125,589,9.43218e-06,100,72.7112587785,1.75541e+24,72.7112587785,9.41657e-07,,,-6499.94,1
89.2857142857,50000,-60.7188845416,184.215,inf,2.94962,-74.3418,2.89909e-05,,1.00936,-60.7188845416,-60.7188845416,0.4,4.04113255196,560,9.92063e-06,100,300.13653488,0.129133,300.13653488,1.24747e-11,2.21682e-07,0.0225546,-10507.4,1
95.0570342205,50000,-65.6943940346,402.107,inf,4.32921,-78.6241,4.56636e-05,,1.00134,-65.6943940346,-65.6943940346,0.4,3.71998538964,526,1.05619e-05,100,2431.67456031,0.181548,2431.67456031,2.01983e-11,3.44661e-08,0.00326762,-10659.9,1
88.0281690141,50000,-59.9899085488,147.537,nan,8.80389,-61.2228,7.46697e-05,nan,1.15321,-59.9899085488,-59.9899085488,0.4,5.13624839947,568,9.78091e-06,100,193.737454536,1.04215,193.737454536,7.49667e-11,1.67335e-30,1.97296e-25,-10013.9,1
96.5250965251,50000,-65.6582232941,365.206,inf,4.31181,-78.2217,4.45735e-05,,1.03748,-65.6582232941,-65.6582232941,0.4,3.98199767026,518,1.0725e-05,100,1845.40028301,0.206179,1845.40028301,2.20334e-11,1.59439e-10,1.54232e-05,-10635.2,1
85.3242320819,50000,-58.1703677934,389.638,nan,25010.5,-55.4443,0.0111599,nan,21.2468,-58.1703677934,-58.1703677934,0.4,3.41028341138,586,9.48047e-06,100,95.8516482336,174654.0,95.8516482336,3.47736e-08,,,-7045.57,1
87.4125874126,50000,-59.5782475456,172.771,inf,2.62198,-77.2552,2.50519e-05,,1.01653,-59.5782475456,-59.5782475456,0.4,3.99692321113,572,9.71251e-06,100,251.995938937,0.0849497,251.995938937,7.75509e-12,2.06611e-07,0.0216243,-10419.6,1
89.605734767,50000,-60.6827283771,355.089,nan,50.9766,-57.2971,0.000339824,nan,1.49352,-60.6827283771,-60.6827283771,0.4,4.58046626356,558,9.95619e-06,100,137.844073462,8.74238,137.844073462,3.88505e-10,,,-9551.79,1
88.1834215168,50000,-59.8935813644,118.18,inf,21.3845,-61.315,0.000176952,,1.1841,-59.8935813644,-59.8935813644,0.4,4.59775891431,567,9.79816e-06,100,53.0278484758,1.55623,53.0278484758,1.06558e-10,9.10906e-10,0.000110082,-10168.9,1
86.0585197935,50000,-58.6785947143,237.3,nan,1.18929e+23,-49.2104,0.0497555,nan,2.28558e+19,-58.6785947143,-58.6785947143,0.4,6.93599382429,581,9.56206e-06,100,101.202408087,inf,101.202408087,3.41203e-07,,,-6740.07,1
93.2835820896,50000,-63.356165454,304.836,nan,9.93381,-66.6602,9.39466e-05,nan,1.09597,-63.356165454,-63.356165454,0.4,4.11731323356,536,1.03648e-05,100,518.647372441,0.772234,518.647372441,6.90683e-11,1.76725e-11,1.86867e-06,-10329.7,1
87.8734622144,50000,-59.7461851397,269.626,nan,2.0233e+11,-51.1721,0.0999666,nan,1.97615e+07,-59.7461851397,-59.7461851397,0.4,10.0000002427,569,9.76372e-06,100,92.5802112441,3.99666e+18,92.5802112441,9.75633e-07,,,-7290.99,1
86.3557858377,50000,-59.0491096491,71.0164,nan,12.9473,-59.2377,9.91133e-05,nan,1.25342,-59.0491096491,-59.0491096491,0.4,4.99023415477,579,9.59509e-06,100,37.5574370863,2.00183,37.5574370863,1.17308e-10,1.46286e-12,1.91096e-07,-10108.9,1
86.8055555556,50000,-59.1611332252,240.206,nan,30.6322,-58.4616,0.000232226,nan,1.27225,-59.1611332252,-59.1611332252,0.4,4.62582759403,576,9.64506e-06,100,116.559694205,2.59048,116.559694205,1.48884e-10,8.5509e-24,1.12792e-18,-9742.02,1
88.0281690141,50000,-60.340641078,245.654,nan,30.972,-60.999,0.000268438,nan,1.1285,-60.340641078,-60.340641078,0.4,9.09703138909,568,9.78091e-06,100,148.069207275,1.05478,148.069207275,7.92343e-11,5.35119e-11,6.17411e-06,-10120.4,1
86.5051903114,50000,-59.4029641751,279.332,nan,12.8297,-62.6577,0.000115687,nan,1.06594,-59.4029641751,-59.4029641751,0.4,4.46725419072,578,9.61169e-06,100,306.986102038,0.598398,306.986102038,4.86543e-11,1.00942e-14,1.11946e-09,-9987.64,1
86.8055555556,50000,-59.0916656551,260.998,nan,148.552,-55.0789,0.000772215,nan,1.85544,-59.0916656551,-59.0916656551,0.4,3.05485155187,576,9.64506e-06,100,68.9580974933,25.4578,68.9580974933,6.87918e-10,3.39913e-31,6.53897e-26,-9445.1,1
86.6551126516,50000,-58.843678404,294.984,nan,8.43486e+22,-48.7895,0.0373368,nan,2.17517e+19,-58.843678404,-58.843678404,0.4,5.2425242926,577,9.62835e-06,100,84.9060798089,inf,84.9060798089,2.55937e-07,,,-6975.57,1
88.1834215168,50000,-59.9256510627,392.107,nan,3541.89,-53.3359,0.00690926,nan,5.02283,-59.9256510627,-59.9256510627,0.4,3.71533769673,567,9.79816e-06,100,107.202098155,3550.8,107.202098155,1.3512e-08,,,-8364.28,1
86.6551126516,50000,-58.8475531442,281.133,nan,36.4992,-60.3187,0.000298897,nan,1.17575,-58.8475531442,-58.8475531442,0.4,6.27850206369,577,9.62835e-06,100,64.7754281277,1.43302,64.7754281277,9.61012e-11,1.7353e-09,0.000211903,-9969.47,1
83.3333333333,50000,-57.2579105913,275.401,inf,36.1522,-57.7426,0.000299977,,1.1159,-57.2579105913,-57.2579105913,0.4,5.35407951601,600,9.25926e-06,100,55.3442702061,1.03421,55.3442702061,7.12058e-11,7.87104e-10,9.48591e-05,-9784.49,1
