VarRet,MaxVanillaIw,delta,AvgRet,IterType,AvgVanillaIw,VarNormIw,ESSClassic,EpsThisIter,VarJ,AvgEpLen,BatchSize,AvgNormIw,MaxNormIw,MinVanillaIw,renyi2,Bound,ESSRenyi,J,VarVanillaIw,AvgDiscRet,VarDiscRet,SamplesThisIter,VanillaAvgRet,MinNormIw
12661.9528285,2174.27,0.5,306.942348337,1,1.679,2.56091e-09,1.72530569739,1506,16023.3,33.2005312085,100,3.68895e-06,0.00477712,,nan,530.069,nan,102110.0,530.504,306.942348337,12661.9528285,50000,306.942348337,
17139.3172089,696588.0,0.5,321.544580617,1,15.139,3.27716e-07,1.49826854515,1438,33342.0,34.7705146036,100,3.86339e-06,0.177766,,nan,576.224,nan,131244.0,5.03214e+06,321.544580617,17139.3172089,50000,321.544580617,
15601.1073048,225247.0,0.5,326.597639688,1,7.00311,1.55343e-07,1.66978822991,1416,35477.4,35.3107344633,100,3.92341e-06,0.126192,,nan,588.746,nan,134004.0,494931.0,326.597639688,15601.1073048,50000,326.597639688,
19166.7192596,10798.1,0.5,344.121292095,1,1.72503,7.75399e-09,2.97815096933,1344,17002.8,37.2023809524,100,4.1336e-06,0.0258748,,nan,629.935,nan,118019.0,1350.41,344.121292095,19166.7192596,50000,344.121292095,
19317.78388,53922.8,0.5,326.469793156,1,3.8501,4.35739e-08,1.37483003281,1416,32528.5,35.3107344633,100,3.92342e-06,0.0549497,,nan,642.718,nan,137921.0,41960.6,326.469793156,19317.78388,50000,326.469793156,
24062.0516932,7098.38,0.5,355.137769435,1,2.53632,7.97093e-09,7.04878558627,1302,22403.6,38.4024577573,100,4.26694e-06,0.0119418,,nan,712.142,nan,136848.0,2816.34,355.137769435,24062.0516932,50000,355.137769435,
22731.1175547,53300.3,0.5,351.829397428,1,2.79664,7.59167e-08,2.98156573572,1314,31212.3,38.0517503805,100,4.22797e-06,0.0805798,,nan,659.932,nan,140771.0,33215.8,351.829397428,22731.1175547,50000,351.829397428,
20958.7024177,5781.57,0.5,342.505257632,1,1.85076,4.1233e-09,1.63434665745,1350,19316.4,37.037037037,100,4.11523e-06,0.0128555,,nan,605.943,nan,121479.0,833.985,342.505257632,20958.7024177,50000,342.505257632,
23818.5254822,25918.3,0.5,354.58109121,1,2.40344,2.78479e-08,1.5414922102,1304,24159.4,38.3435582822,100,4.2604e-06,0.0459435,,nan,693.023,nan,136836.0,8862.52,354.58109121,23818.5254822,50000,354.58109121,
28635.563385,223958.0,0.5,366.526612824,1,10.3281,1.65781e-07,0.997476447715,1262,35500.6,39.6196513471,100,4.40218e-06,0.095458,,nan,773.854,nan,168512.0,912524.0,366.526612824,28635.563385,50000,366.526612824,
29178.2159573,83632.1,0.5,379.716667796,1,4.6947,1.05949e-07,3.56099545947,1218,33722.8,41.0509031199,100,4.56121e-06,0.0812541,,nan,748.215,nan,156348.0,112241.0,379.716667796,29178.2159573,50000,379.716667796,
28487.6508261,38399.0,0.5,408.13263712,1,2.8665,7.14718e-08,1.34014324713,1134,33055.0,44.0917107584,100,4.89908e-06,0.0656268,,nan,679.884,nan,145077.0,24468.7,408.13263712,28487.6508261,50000,408.13263712,
33944.7963979,1713.39,0.5,423.527236012,1,1.97322,4.08007e-09,2.49064488668,1092,15047.5,45.7875457875,100,5.0875e-06,0.0044176,,nan,743.311,nan,142836.0,613.772,423.527236012,33944.7963979,50000,423.527236012,
40419.9523677,2827.23,0.5,450.999913537,1,2.01087,6.10854e-09,4.41592374457,1026,20699.9,48.7329434698,100,5.41477e-06,0.00761302,,nan,819.022,nan,164077.0,842.453,450.999913537,40419.9523677,50000,450.999913537,
33437.2442662,3819.4,0.5,430.601686166,1,2.04345,5.91737e-09,5.03959602531,1074,23676.2,46.5549348231,100,5.17277e-06,0.0096684,,nan,751.704,nan,150856.0,923.442,430.601686166,33437.2442662,50000,430.601686166,
39979.3983506,34063.8,0.5,455.432201899,1,3.67627,6.99415e-08,2.71747557843,1016,39166.4,49.2125984252,100,5.46807e-06,0.0506663,,nan,783.342,nan,175413.0,31614.1,455.432201899,39979.3983506,50000,455.432201899,
39324.1063931,10790.0,0.5,445.516044441,1,2.28139,2.21766e-08,0.824771587359,1038,29415.0,48.1695568401,100,5.35217e-06,0.0253136,,nan,782.554,nan,162004.0,4029.33,445.516044441,39324.1063931,50000,445.516044441,
42218.6554978,1129.53,0.5,461.656110412,1,1.95649,2.92085e-09,2.71458133079,1002,17097.4,49.9001996008,100,5.54447e-06,0.00320095,,nan,793.055,nan,156115.0,363.702,461.656110412,42218.6554978,50000,461.656110412,
49629.582321,148856.0,0.5,488.807299944,1,7.78694,2.2981e-07,1.62091613823,946,41447.0,52.8541226216,100,5.87268e-06,0.112263,,nan,892.379,nan,206632.0,404045.0,488.807299944,49629.582321,50000,488.807299944,
52383.8265396,7523.69,0.5,501.433828744,1,2.39539,1.33216e-08,4.82147805928,922,26219.1,54.2299349241,100,6.02555e-06,0.0189257,,nan,872.638,nan,182487.0,2105.3,501.433828744,52383.8265396,50000,501.433828744,
46357.3787026,33760.3,0.5,492.082052692,1,2.82741,9.11727e-08,2.94853026528,940,40194.7,53.1914893617,100,5.91017e-06,0.0705694,,nan,827.885,nan,189215.0,20866.2,492.082052692,46357.3787026,50000,492.082052692,
51087.1147672,22987.2,0.5,525.458229038,1,2.90461,8.26914e-08,3.19792372292,880,20712.2,56.8181818182,100,6.31313e-06,0.0499624,,nan,892.862,nan,180114.0,17504.4,525.458229038,51087.1147672,50000,525.458229038,
51322.6838796,123757.0,0.5,537.725821786,1,9.92249,2.28863e-07,0.789908545985,860,50641.8,58.1395348837,100,6.45995e-06,0.0805708,,nan,866.431,nan,224128.0,539957.0,537.725821786,51322.6838796,50000,537.725821786,
70407.3268526,11071.4,0.5,579.561077739,1,2.72762,2.04864e-08,1.66562801454,798,25048.1,62.656641604,100,6.96185e-06,0.0282581,,nan,995.46,nan,213342.0,3144.73,579.561077739,70407.3268526,50000,579.561077739,
83483.5892899,149688.0,0.5,594.516747864,1,5.31148,5.90294e-07,1.99471326543,778,34193.5,64.2673521851,100,7.14082e-06,0.201242,,nan,1122.68,nan,244307.0,326590.0,594.516747864,83483.5892899,50000,594.516747864,
74382.237328,3105.29,0.5,605.146741143,1,2.20667,6.01524e-09,3.22882213134,764,15241.8,65.445026178,100,7.27167e-06,0.0102329,,nan,1017.99,nan,205626.0,553.937,605.146741143,74382.237328,50000,605.146741143,
113892.724286,26807.6,0.5,633.163282837,1,5.22296,8.506e-08,2.02609018604,730,43940.5,68.4931506849,100,7.61035e-06,0.0390612,,nan,1236.36,nan,278920.0,40063.6,633.163282837,113892.724286,50000,633.163282837,
120936.277137,50513.0,0.5,682.462613979,1,5.92042,1.49997e-07,3.62660149409,678,38949.0,73.7463126844,100,8.19403e-06,0.0699115,,nan,1319.83,nan,287109.0,78305.3,682.462613979,120936.277137,50000,682.462613979,
89156.5573021,46853.3,0.5,631.232595912,1,5.23639,1.14962e-07,1.67002815414,732,48922.5,68.306010929,100,7.58956e-06,0.0679085,,nan,1130.32,nan,273300.0,54724.8,631.232595912,89156.5573021,50000,631.232595912,
145438.073418,2.41231e+09,0.5,681.783505755,1,43826.5,3.34657e-06,1.99226271508,678,54719.1,73.7463126844,100,8.19404e-06,0.451018,,nan,1382.83,nan,446472.0,9.57367e+13,681.783505755,145438.073418,50000,681.783505755,
151562.992425,122291.0,0.5,738.168663862,1,8.58862,3.24972e-07,3.0476072944,626,47772.8,79.8722044728,100,8.87469e-06,0.126364,,nan,1396.19,nan,331674.0,304359.0,738.168663862,151562.992425,50000,738.168663862,
117199.499177,7750.21,0.5,721.563431744,1,2.21293,3.02696e-08,1.48681271288,640,34704.5,78.125,100,8.68055e-06,0.0304013,,nan,1168.83,nan,257939.0,1967.2,721.563431744,117199.499177,50000,721.563431744,
157304.440924,199007.0,0.5,723.405829211,1,15.375,3.32345e-07,1.54515853467,638,50537.0,78.3699059561,100,8.70777e-06,0.112709,,nan,1513.59,nan,359520.0,1.03611e+06,723.405829211,157304.440924,50000,723.405829211,
168513.154156,239443.0,0.5,774.898409334,1,23.1044,3.99065e-07,0.981950109454,596,60487.6,83.8926174497,100,9.3214e-06,0.0966025,,nan,1444.0,nan,401526.0,2.45172e+06,774.898409334,168513.154156,50000,774.898409334,
141907.897218,1983.83,0.5,769.37961294,1,2.7072,8.07397e-09,3.61812800381,600,19491.2,83.3333333333,100,9.25926e-06,0.00678517,,nan,1373.46,nan,280976.0,690.2,769.37961294,141907.897218,50000,769.37961294,
164823.52034,15614.6,0.5,796.543377262,1,3.95731,7.64406e-08,4.13388534614,580,41236.6,86.2068965517,100,9.57855e-06,0.0377946,,nan,1399.81,nan,325142.0,13047.4,796.543377262,164823.52034,50000,796.543377262,
154975.489766,48350.9,0.5,761.910003652,1,5.27731,2.14429e-07,1.73030553325,606,46324.4,82.5082508251,100,9.16758e-06,0.0839937,,nan,1338.03,nan,311533.0,71055.8,761.910003652,154975.489766,50000,761.910003652,
161992.374173,53228.4,0.5,818.925585989,1,8.1322,2.25548e-07,0.900341391088,564,62176.5,88.6524822695,100,9.85028e-06,0.0644738,,nan,1361.94,nan,364900.0,153730.0,818.925585989,161992.374173,50000,818.925585989,
190697.920021,38494.0,0.5,827.943747206,1,9.84095,1.29403e-07,1.54211010484,558,46988.6,89.605734767,100,9.95619e-06,0.0389448,,nan,1649.54,nan,381105.0,126425.0,827.943747206,190697.920021,50000,827.943747206,
242199.017187,2.22715e+06,0.5,891.883335724,1,128.478,9.37212e-07,2.21504427755,518,64281.9,96.5250965251,100,1.0725e-05,0.185917,,nan,1878.25,nan,498195.0,1.34492e+08,891.883335724,242199.017187,50000,891.883335724,
178552.036499,2464.84,0.5,833.146723587,1,2.87865,1.42818e-08,2.7317415307,554,32115.1,90.2527075812,100,1.00281e-05,0.00858655,,nan,1442.84,nan,318792.0,1176.86,833.146723587,178552.036499,50000,833.146723587,
207399.75587,192734.0,0.5,870.496438455,1,14.627,7.15302e-07,3.94293803648,530,51751.8,94.3396226415,100,1.04822e-05,0.138119,,nan,1651.75,nan,399608.0,1.39283e+06,870.496438455,207399.75587,50000,870.496438455,
176073.198527,375.555,0.5,855.516260588,1,2.1315,4.57412e-09,1.94787419911,540,18083.0,92.5925925926,100,1.02881e-05,0.00181268,,nan,1436.97,nan,295116.0,196.341,855.516260588,176073.198527,50000,855.516260588,
255399.169244,235161.0,0.5,962.738368365,1,12.807,1.10729e-06,1.97866647663,480,69363.5,104.166666667,100,1.15741e-05,0.212522,,nan,1694.88,nan,438353.0,1.35577e+06,962.738368365,255399.169244,50000,962.738368365,
209082.998519,15308.2,0.5,931.675319529,1,3.96946,7.34873e-08,1.47706154804,496,44917.4,100.806451613,100,1.12007e-05,0.0431957,,nan,1625.14,nan,368745.0,9229.6,931.675319529,209082.998519,50000,931.675319529,
270993.279985,27468.9,0.5,995.790699206,1,7.58179,1.38104e-07,2.57626006265,464,46470.8,107.75862069,100,1.19732e-05,0.0433789,,nan,1883.08,nan,444571.0,55377.3,995.790699206,270993.279985,50000,995.790699206,
311059.553819,1.92315e+06,0.5,939.081681612,1,188.046,5.19097e-07,1.30550276891,492,68772.8,101.62601626,100,1.12918e-05,0.115481,,nan,2136.45,nan,598800.0,1.43963e+08,939.081681612,311059.553819,50000,939.081681612,
363783.850275,3.07114e+06,0.5,987.628523242,1,339.93,7.82052e-07,2.04632545959,468,76007.8,106.837606838,100,1.18708e-05,0.107249,,nan,2137.3,nan,587458.0,6.41286e+08,987.628523242,363783.850275,50000,987.628523242,
267398.671324,584968.0,0.5,895.645817222,1,36.2227,7.65267e-07,1.725583012,516,60379.9,96.8992248062,100,1.07666e-05,0.173872,,nan,1754.45,nan,432958.0,8.66203e+06,895.645817222,267398.671324,50000,895.645817222,
267417.178364,7598.28,0.5,902.635012005,1,5.1114,3.03491e-08,3.93838465034,512,35335.7,97.65625,100,1.08507e-05,0.0161299,,nan,1927.48,nan,405653.0,6734.6,902.635012005,267417.178364,50000,902.635012005,
312421.94528,1.2425e+06,0.5,970.918754083,1,191.339,3.87241e-07,0.984160096233,476,79392.9,105.042016807,100,1.16713e-05,0.0757904,,nan,1850.81,nan,598913.0,1.04075e+08,970.918754083,312421.94528,50000,970.918754083,
266502.035818,6.54783e+06,0.5,1013.86375416,1,489.24,1.05898e-06,1.22340086998,456,76549.2,109.649122807,100,1.21832e-05,0.163057,,nan,1681.32,nan,640908.0,1.70769e+09,1013.86375416,266502.035818,50000,1013.86375416,
344329.978673,104032.0,0.5,966.47089192,1,26.776,2.03822e-07,1.72346010596,478,54902.6,104.60251046,100,1.16225e-05,0.0451564,,nan,2091.94,nan,493906.0,1.0818e+06,966.47089192,344329.978673,50000,966.47089192,
322376.140892,8819.6,0.5,1063.94911441,1,4.94717,5.36357e-08,6.04923500612,434,35092.0,115.207373272,100,1.28008e-05,0.0228207,2.48446e-37,nan,1987.88,nan,427984.0,8011.1,1063.94911441,322376.140892,50000,1063.94911441,6.43196e-43
355312.991169,782370.0,0.5,1143.9792012,1,89.1043,8.81138e-07,3.17976342516,404,68932.2,123.762376238,100,1.37514e-05,0.120742,,nan,2060.36,nan,561268.0,3.69955e+07,1143.9792012,355312.991169,50000,1143.9792012,
417041.695844,385027.0,0.5,1110.48926299,1,52.4365,6.08922e-07,1.13269473808,416,83316.8,120.192307692,100,1.33547e-05,0.0980599,,nan,2053.24,nan,563856.0,9.38774e+06,1110.48926299,417041.695844,50000,1110.48926299,
539297.567595,294486.0,0.5,1143.79304301,1,42.9977,4.57659e-07,3.61677083749,404,65271.7,123.762376238,100,1.37514e-05,0.0941816,,nan,2720.23,nan,623996.0,4.47445e+06,1143.79304301,539297.567595,50000,1143.79304301,
346778.880002,10332.1,0.5,1132.54161661,1,3.17681,9.77405e-08,1.42502474026,408,35416.8,122.549019608,100,1.36166e-05,0.0442859,,nan,1924.52,nan,406698.0,5320.13,1132.54161661,346778.880002,50000,1132.54161661,
451809.731078,7465.82,0.5,1166.90213087,1,6.56839,3.91799e-08,6.33239684316,396,36541.3,126.262626263,100,1.40292e-05,0.015946,,nan,2352.99,nan,490163.0,8588.48,1166.90213087,451809.731078,50000,1166.90213087,
381408.997741,564355.0,0.5,1105.80644296,1,31.1088,1.60489e-06,1.94366875599,418,71530.7,119.61722488,100,1.32908e-05,0.241113,,nan,1969.23,nan,493645.0,8.79246e+06,1105.80644296,381408.997741,50000,1105.80644296,
496118.787473,113297.0,0.5,1263.13640464,1,22.2867,4.1055e-07,1.1311210995,366,69764.2,136.612021858,100,1.51791e-05,0.077165,,nan,2294.86,nan,574558.0,885046.0,1263.13640464,496118.787473,50000,1263.13640464,
368861.344218,674538.0,0.5,1183.95015967,1,60.5752,1.08934e-06,3.62487072473,390,72088.6,128.205128205,100,1.4245e-05,0.158626,,nan,2107.09,nan,573047.0,1.96982e+07,1183.95015967,368861.344218,50000,1183.95015967,
404938.918531,11440.1,0.5,1267.99708679,1,4.45688,1.07126e-07,5.51996867366,364,40754.5,137.362637363,100,1.52625e-05,0.0391764,,nan,2106.13,nan,462206.0,9134.93,1267.99708679,404938.918531,50000,1267.99708679,
548189.686798,15475.9,0.5,1359.62786052,1,10.0273,1.56652e-07,1.18392945013,340,62031.7,147.058823529,100,1.63399e-05,0.0252186,5.32673e-37,nan,2413.35,nan,550351.0,58994.1,1359.62786052,548189.686798,50000,1359.62786052,8.67404e-43
643362.13411,40319.8,0.5,1374.83509376,1,6.44863,3.74854e-07,2.66474300113,336,40218.6,148.80952381,100,1.65344e-05,0.103381,,nan,2585.47,nan,524702.0,57019.1,1374.83509376,643362.13411,50000,1374.83509376,
399595.215778,666.249,0.5,1305.15469081,1,3.10306,1.16157e-08,1.39257925416,354,33961.5,141.242937853,100,1.56937e-05,0.00336954,,nan,2148.08,nan,452865.0,454.125,1305.15469081,399595.215778,50000,1305.15469081,
645049.29614,69164.9,0.5,1383.67479755,1,12.1029,3.85004e-07,2.24254495607,334,49243.8,149.700598802,100,1.66334e-05,0.0950557,,nan,2660.18,nan,582956.0,203836.0,1383.67479755,645049.29614,50000,1383.67479755,
393797.550586,1500.57,0.5,1298.13056464,1,2.32691,1.07034e-08,1.62603964678,356,29201.0,140.449438202,100,1.56055e-05,0.0100636,,nan,2049.35,nan,405280.0,237.972,1298.13056464,393797.550586,50000,1298.13056464,
539166.161041,35745.4,0.5,1435.04025859,1,12.0714,3.03602e-07,2.17705263494,322,58554.7,155.279503106,100,1.72533e-05,0.0510897,2.55964e-30,nan,2390.98,nan,541731.0,148620.0,1435.04025859,539166.161041,50000,1435.04025859,3.65841e-36
595950.497307,6086.46,0.5,1452.9771149,1,7.102,5.32729e-08,4.97941034118,318,45013.2,157.232704403,100,1.74703e-05,0.0149722,,nan,2609.56,nan,549724.0,8803.72,1452.9771149,595950.497307,50000,1452.9771149,
901660.450123,1990.99,0.5,1552.87545572,1,4.36253,3.01891e-08,2.70185573587,298,45401.6,167.785234899,100,1.86428e-05,0.0085083,3.96738e-28,nan,2835.52,nan,576615.0,1653.12,1552.87545572,901660.450123,50000,1552.87545572,1.69542e-33
1019777.96709,4859.99,0.5,1531.71935923,1,12.491,4.4606e-08,3.637633771,302,41194.3,165.562913907,100,1.83959e-05,0.00715744,,nan,3493.82,nan,652873.0,20566.0,1531.71935923,1019777.96709,50000,1531.71935923,
957395.739547,3848.42,0.5,1573.91451266,1,7.72807,5.19762e-08,2.72404647517,294,40061.7,170.068027211,100,1.88964e-05,0.00941004,,nan,3124.57,nan,618490.0,8693.33,1573.91451266,957395.739547,50000,1573.91451266,
1128625.35839,6109.72,0.5,1563.72039415,1,9.25019,5.2375e-08,4.60009144256,296,40057.5,168.918918919,100,1.87688e-05,0.0123967,,nan,3465.27,nan,664256.0,12722.0,1563.72039415,1128625.35839,50000,1563.72039415,
877773.989963,62024.1,0.5,1445.29429852,1,12.1836,3.29075e-07,2.22469327311,320,48989.8,156.25,100,1.73611e-05,0.0883814,,nan,3092.67,nan,611624.0,162067.0,1445.29429852,877773.989963,50000,1445.29429852,
892245.686632,27814.1,0.5,1583.96021262,1,13.8169,2.61297e-07,3.34053545007,292,44824.8,171.232876712,100,1.90259e-05,0.0383001,4.68949e-36,nan,3180.04,nan,627883.0,137805.0,1583.96021262,892245.686632,50000,1583.96021262,6.45718e-42
932476.179289,66559.9,0.5,1553.65018218,1,16.7596,6.11719e-07,6.36335094361,298,40512.6,167.785234899,100,1.86428e-05,0.0740392,,nan,3193.46,nan,606456.0,494372.0,1553.65018218,932476.179289,50000,1553.65018218,
765621.844039,41842.3,0.5,1402.18398798,1,16.8615,2.08007e-07,2.55473110976,330,51042.2,151.515151515,100,1.6835e-05,0.0417765,,nan,2970.53,nan,595768.0,208663.0,1402.18398798,765621.844039,50000,1402.18398798,
1089082.5514,3750.84,0.5,1676.3522182,1,5.61363,4.61574e-08,8.96874783163,276,36901.7,181.15942029,100,2.01288e-05,0.0134494,,nan,3274.77,nan,624514.0,3589.99,1676.3522182,1089082.5514,50000,1676.3522182,
963434.628929,2514.38,0.5,1594.27429468,1,4.4142,2.36315e-08,1.80541290012,290,39603.9,172.413793103,100,1.91571e-05,0.0109121,,nan,2997.81,nan,586305.0,1254.69,1594.27429468,963434.628929,50000,1594.27429468,
1231517.63564,935.206,0.5,1574.74450751,1,4.91574,1.72866e-08,1.88663212838,294,35592.2,170.068027211,100,1.88964e-05,0.003595,,nan,3297.61,nan,602887.0,1169.85,1574.74450751,1231517.63564,50000,1574.74450751,
1011217.98155,20571.7,0.5,1739.09285102,1,10.2753,3.08983e-07,8.17676940598,266,35337.9,187.969924812,100,2.08855e-05,0.0418141,4.93537e-32,nan,3349.15,nan,629110.0,74787.7,1739.09285102,1011217.98155,50000,1739.09285102,1.00316e-37
1397304.75084,855.65,0.5,1897.02452416,1,4.62612,1.95917e-08,5.55452752836,244,32333.1,204.918032787,100,2.27687e-05,0.00421131,1.78494e-25,nan,3541.55,nan,672922.0,808.78,1897.02452416,1397304.75084,50000,1897.02452416,8.78504e-31
1228496.98331,708.615,0.5,1979.63136964,1,3.10273,1.51372e-08,2.36138533455,234,28709.0,213.675213675,100,2.37417e-05,0.00542222,3.83882e-29,nan,3302.87,nan,620904.0,258.531,1979.63136964,1228496.98331,50000,1979.63136964,2.93741e-34
1173740.52082,2117.8,0.5,1740.03876625,1,4.52438,2.79661e-08,4.40763155328,266,36109.1,187.969924812,100,2.08855e-05,0.00977625,9.47452e-26,nan,3199.49,nan,610570.0,1312.38,1740.03876625,1173740.52082,50000,1740.03876625,4.37365e-31
1239727.18672,4056.74,0.5,1688.68343113,1,9.50018,4.08398e-08,5.7517023188,274,37672.3,182.481751825,100,2.02757e-05,0.00865811,,nan,3534.74,nan,658782.0,8965.89,1688.68343113,1239727.18672,50000,1688.68343113,
1171535.30277,644.028,0.5,1837.74285774,1,4.67006,1.82586e-08,1.8980109886,252,33225.3,198.412698413,100,2.20459e-05,0.00304025,,nan,3378.27,nan,641811.0,819.327,1837.74285774,1171535.30277,50000,1837.74285774,
1122584.35831,1691.64,0.5,1641.14970863,1,5.27708,2.02833e-08,2.77822536356,282,37884.4,177.304964539,100,1.97006e-05,0.0063153,,nan,3371.64,nan,631049.0,1455.35,1641.14970863,1122584.35831,50000,1641.14970863,
822240.353023,452.605,0.5,1725.85529988,1,3.19726,1.32052e-08,1.38134617012,268,32936.1,186.567164179,100,2.07297e-05,0.0029345,4.30729e-20,nan,2790.46,nan,547753.0,314.133,1725.85529988,822240.353023,50000,1725.85529988,2.79267e-25
991628.966525,1191.27,0.5,1767.00931399,1,6.11009,2.48869e-08,2.11852362207,262,36059.6,190.839694656,100,2.12044e-05,0.00413416,2.22376e-38,nan,3311.89,nan,634989.0,2066.4,1767.00931399,991628.966525,50000,1767.00931399,7.70714e-44
1241898.43833,919.142,0.5,1914.72435162,1,4.51947,1.94236e-08,6.00581717254,242,31090.2,206.611570248,100,2.29568e-05,0.00466882,,nan,3459.91,nan,632678.0,752.804,1914.72435162,1241898.43833,50000,1914.72435162,
1239736.47493,712.499,0.5,1867.52163421,1,4.96807,1.83515e-08,2.13728456928,248,30702.5,201.612903226,100,2.24014e-05,0.00321272,,nan,3485.68,nan,644005.0,902.598,1867.52163421,1239736.47493,50000,1867.52163421,
1323249.66917,858.121,0.5,1931.0102837,1,5.03808,2.13226e-08,6.36476374262,240,30739.2,208.333333333,100,2.31481e-05,0.00394275,7.8229e-31,nan,3553.95,nan,647803.0,1010.04,1931.0102837,1323249.66917,50000,1931.0102837,3.59434e-36
1579753.43056,308.989,0.5,1947.23555199,1,3.55504,1.21237e-08,2.46807865479,238,32449.6,210.084033613,100,2.33427e-05,0.00202885,,nan,3606.83,nan,665384.0,281.206,1947.23555199,1579753.43056,50000,1947.23555199,
1351574.72311,317.061,0.5,1897.47373382,1,3.84499,1.25551e-08,1.62454300246,244,29716.6,204.918032787,100,2.27687e-05,0.00187752,,nan,3483.25,nan,631861.0,358.044,1897.47373382,1351574.72311,50000,1897.47373382,
1689998.29894,197.803,0.5,2228.5363901,1,2.98131,9.92145e-09,5.22331445762,208,23848.3,240.384615385,100,2.67094e-05,0.00177211,,nan,3743.72,nan,675281.0,123.612,2228.5363901,1689998.29894,50000,2228.5363901,
1776153.71222,123.413,0.5,2207.44494954,1,2.88937,8.11843e-09,1.82714039934,210,25158.3,238.095238095,100,2.6455e-05,0.00112997,8.10537e-36,nan,3827.43,nan,686965.0,96.8415,2207.44494954,1776153.71222,50000,2207.44494954,7.42128e-41
1334186.6478,319.002,0.5,2014.32520875,1,4.2589,1.42526e-08,2.14345465607,230,30530.6,217.391304348,100,2.41546e-05,0.00180924,,nan,3567.68,nan,650532.0,443.086,2014.32520875,1334186.6478,50000,2014.32520875,
1465735.8792,246.701,0.5,2087.05276237,1,3.29282,1.27604e-08,1.67437426926,222,26756.8,225.225225225,100,2.5025e-05,0.0018749,,nan,3525.37,nan,658862.0,220.928,2087.05276237,1465735.8792,50000,2087.05276237,
1491993.36794,181.071,0.5,2165.69818394,1,3.36659,1.07152e-08,2.25720798031,214,25714.4,233.644859813,100,2.59605e-05,0.00139628,2.78981e-31,nan,3738.65,nan,681270.0,180.199,2165.69818394,1491993.36794,50000,2165.69818394,2.15129e-36
1542686.8554,173.477,0.5,2144.58602932,1,3.44959,1.11637e-08,2.15747905891,216,27043.4,231.481481481,100,2.57202e-05,0.00129344,1.86103e-22,nan,3665.25,nan,667050.0,200.816,2144.58602932,1542686.8554,50000,2144.58602932,1.38758e-27
