ESSRenyi,VarVanillaIw,BatchSize,VarNormIw,Bound,AvgRet,MaxNormIw,AvgNormIw,AvgDiscRet,ESSClassic,J,VarDiscRet,MinVanillaIw,MinNormIw,MaxVanillaIw,eRenyi2,VarJ,AvgVanillaIw,VanillaAvgRet,AvgEpLen,VarRet
100.0,,100,3.5044917e-18,-35.218876,-3.311129148642067e-14,0.01,0.009999998,-3.311129148642067e-14,100.0,-7.1525574e-07,8586.926350613621,1.0,0.01,1.0,1.0,92.20117,1.0,221.33103465393174,23.15,8586.926350613621
100.0,,100,3.5044917e-18,-28.21894,3.3253400033572687e-14,0.01,0.009999998,3.3253400033572687e-14,100.0,1.013279e-06,6700.393322459377,1.0,0.01,1.0,1.0,81.44562,1.0,224.5343355770274,23.47,6700.393322459377
100.0,,100,3.5044917e-18,-25.51051,-1.8474111129762605e-14,0.01,0.009999998,-1.8474111129762605e-14,100.0,-2.3841858e-07,8349.295590370088,1.0,0.01,1.0,1.0,90.91646,1.0,206.72954777826223,21.69,8349.295590370088
100.0,,100,3.5044917e-18,-23.39647,5.115907697472721e-15,0.01,0.009999998,5.115907697472721e-15,100.0,-7.1525574e-07,6469.490062549358,1.0,0.01,1.0,1.0,80.02996,1.0,221.83384988335598,23.2,6469.490062549358
100.0,,100,3.5044917e-18,-33.745956,2.5011104298755527e-14,0.01,0.009999998,2.5011104298755527e-14,100.0,2.9802322e-07,9402.962741834659,1.0,0.01,1.0,1.0,96.48282,1.0,238.83428223682026,24.9,9402.962741834659
100.0,,100,3.5044917e-18,-22.926502,1.9184653865522706e-14,0.01,0.009999998,1.9184653865522706e-14,100.0,2.9802322e-07,6164.422587129271,1.0,0.01,1.0,1.0,78.12028,1.0,207.43321941709144,21.76,6164.422587129271
100.0,,100,3.5044917e-18,-22.780973,2.3590018827235325e-14,0.01,0.009999998,2.3590018827235325e-14,100.0,2.3841858e-07,6841.616708051574,1.0,0.01,1.0,1.0,82.29945,1.0,229.13493314037814,23.93,6841.616708051574
100.0,,100,3.5044917e-18,-24.027645,-2.2168933355715127e-14,0.01,0.009999998,-2.2168933355715127e-14,100.0,9.536743e-07,9708.056252090746,1.0,0.01,1.0,1.0,98.03558,1.0,224.33376525161904,23.45,9708.056252090746
100.0,,100,3.5044917e-18,-22.830824,-2.9132252166164105e-14,0.01,0.009999998,-2.9132252166164105e-14,100.0,5.9604645e-08,8351.29198977831,1.0,0.01,1.0,1.0,90.92732,1.0,228.53188497049945,23.87,8351.29198977831
100.0,,100,3.5044917e-18,-41.64746,1.4210854715202005e-15,0.01,0.009999998,1.4210854715202005e-15,100.0,-1.4305115e-06,10857.724183182969,1.0,0.01,1.0,1.0,103.67809,1.0,224.93392231949224,23.51,10857.724183182969
100.0,,100,3.5044917e-18,-25.73638,1.5631940186722205e-14,0.01,0.009999998,1.5631940186722205e-14,100.0,-2.9802322e-08,5784.478273771856,1.0,0.01,1.0,1.0,75.67452,1.0,224.03274037194132,23.42,5784.478273771856
100.0,,100,3.5044917e-18,-26.653107,1.7337242752546444e-14,0.01,0.009999998,1.7337242752546444e-14,100.0,-4.172325e-07,10774.228892895473,1.0,0.01,1.0,1.0,103.27868,1.0,243.13185438306394,25.33,10774.228892895473
100.0,,100,3.5044917e-18,-23.883604,2.899014361901209e-14,0.01,0.009999998,2.899014361901209e-14,100.0,-8.34465e-07,9060.500888307344,1.0,0.01,1.0,1.0,94.70953,1.0,236.03365359055823,24.62,9060.500888307344
100.0,,100,3.5044917e-18,-29.069214,-3.012701199622825e-14,0.01,0.009999998,-3.012701199622825e-14,100.0,8.34465e-07,8128.547626667953,1.0,0.01,1.0,1.0,89.70653,1.0,214.4328872677562,22.46,8128.547626667953
100.0,,100,3.5044917e-18,-28.789003,1.7621459846850484e-14,0.01,0.009999998,1.7621459846850484e-14,100.0,-1.7881393e-07,8734.178267437543,1.0,0.01,1.0,1.0,92.98837,1.0,227.73259996249453,23.79,8734.178267437543
100.0,,100,3.5044917e-18,-25.56861,1.9326762412674726e-14,0.01,0.009999998,1.9326762412674726e-14,100.0,-7.1525574e-07,8775.777797775225,1.0,0.01,1.0,1.0,93.20955,1.0,216.03453460909185,22.62,8775.777797775225
100.0,,100,3.5044917e-18,-28.386208,-3.382183422218077e-14,0.01,0.009999998,-3.382183422218077e-14,100.0,8.34465e-07,7250.299209022803,1.0,0.01,1.0,1.0,84.72188,1.0,212.5317044982433,22.27,7250.299209022803
100.0,,100,3.5044917e-18,-24.034266,-1.5347723092418165e-14,0.01,0.009999998,-1.5347723092418165e-14,100.0,-1.0728836e-06,10199.071013907336,1.0,0.01,1.0,1.0,100.48423,1.0,224.23032967966728,23.44,10199.071013907336
100.0,,100,3.5044917e-18,-30.212826,-1.9468870959826747e-14,0.01,0.009999998,-1.9468870959826747e-14,100.0,2.9802322e-07,8156.980852471203,1.0,0.01,1.0,1.0,89.86329,1.0,230.83490288443144,24.1,8156.980852471203
100.0,,100,3.5044917e-18,-20.113249,2.4726887204451486e-14,0.01,0.009999998,2.4726887204451486e-14,100.0,-5.9604645e-07,8500.562246481766,1.0,0.01,1.0,1.0,91.73634,1.0,230.83169275388767,24.1,8500.562246481766
100.0,,100,3.5044917e-18,-20.60989,4.6895820560166614e-15,0.01,0.009999998,4.6895820560166614e-15,100.0,7.748604e-07,7688.24261683159,1.0,0.01,1.0,1.0,87.24311,1.0,224.9324004559559,23.51,7688.24261683159
100.0,,100,3.5044917e-18,-20.914509,3.9790393202565614e-15,0.01,0.009999998,3.9790393202565614e-15,100.0,1.1920929e-07,7207.538282183189,1.0,0.01,1.0,1.0,84.47167,1.0,231.33388443466512,24.15,7207.538282183189
100.0,,100,3.5044917e-18,-21.242285,-1.4495071809506044e-14,0.01,0.009999998,-1.4495071809506044e-14,100.0,-7.1525574e-07,9887.506838482403,1.0,0.01,1.0,1.0,98.937515,1.0,247.43356418875123,25.76,9887.506838482403
100.0,,100,3.5044917e-18,-22.747913,-1.5063505998114125e-14,0.01,0.009999998,-1.5063505998114125e-14,100.0,3.5762787e-07,7763.113598284754,1.0,0.01,1.0,1.0,87.666885,1.0,229.5328329512199,23.97,7763.113598284754
100.0,,100,3.5044917e-18,-27.421396,1.5631940186722205e-14,0.01,0.009999998,1.5631940186722205e-14,100.0,-9.536743e-07,8059.617267757557,1.0,0.01,1.0,1.0,89.32536,1.0,224.03645619662038,23.42,8059.617267757557
100.0,,100,3.5044917e-18,-28.521738,1.6200374375330283e-14,0.01,0.009999998,1.6200374375330283e-14,100.0,-5.9604645e-08,10884.863860089572,1.0,0.01,1.0,1.0,103.80759,1.0,230.93140418103758,24.11,10884.863860089572
100.0,,100,3.5044917e-18,-21.907227,-9.663381206337363e-15,0.01,0.009999998,-9.663381206337363e-15,100.0,,9441.771848612161,1.0,0.01,1.0,1.0,96.68172,1.0,229.53232183772514,23.97,9441.771848612161
100.0,,100,3.5044917e-18,-19.457384,-3.495870259939693e-14,0.01,0.009999998,-3.495870259939693e-14,100.0,-8.34465e-07,7514.515684466613,1.0,0.01,1.0,1.0,86.251785,1.0,238.63364551434697,24.88,7514.515684466613
100.0,,100,3.5044917e-18,-23.647484,-1.9753088054130784e-14,0.01,0.009999998,-1.9753088054130784e-14,100.0,9.536743e-07,8021.6068778490035,1.0,0.01,1.0,1.0,89.11448,1.0,228.83290606701408,23.9,8021.6068778490035
100.0,,100,3.5044917e-18,-28.739279,5.968558980384841e-15,0.01,0.009999998,5.968558980384841e-15,100.0,,7637.600637822905,1.0,0.01,1.0,1.0,86.95531,1.0,218.33281349325682,22.85,7637.600637822905
100.0,,100,3.5044917e-18,-20.80392,-6.082245818106458e-14,0.01,0.009999998,-6.082245818106458e-14,100.0,1.1920929e-06,6582.403813076238,1.0,0.01,1.0,1.0,80.725334,1.0,232.63349889945684,24.28,6582.403813076238
100.0,,100,3.5044917e-18,-23.345722,-8.810729923425242e-15,0.01,0.009999998,-8.810729923425242e-15,100.0,,7470.382578033529,1.0,0.01,1.0,1.0,85.99814,1.0,222.4340042510501,23.26,7470.382578033529
100.0,,100,3.5044917e-18,-21.520544,-2.3590018827235325e-14,0.01,0.009999998,-2.3590018827235325e-14,100.0,-2.3841858e-07,8398.590899219644,1.0,0.01,1.0,1.0,91.184456,1.0,224.13529438543793,23.43,8398.590899219644
100.0,,100,3.5044917e-18,-21.284636,-2.1316282072803006e-14,0.01,0.009999998,-2.1316282072803006e-14,100.0,-2.9802322e-07,7287.90703174758,1.0,0.01,1.0,1.0,84.94132,1.0,226.9318243392522,23.71,7287.90703174758
100.0,,100,3.5044917e-18,-15.234285,1.2505552149377763e-14,0.01,0.009999998,1.2505552149377763e-14,100.0,8.34465e-07,6116.785721552834,1.0,0.01,1.0,1.0,77.817856,1.0,218.83295349071986,22.9,6116.785721552834
100.0,,100,3.5044917e-18,-21.242249,-2.2737367544323206e-15,0.01,0.009999998,-2.2737367544323206e-15,100.0,-2.3841858e-07,8805.010940357786,1.0,0.01,1.0,1.0,93.36466,1.0,237.43519305274538,24.76,8805.010940357786
100.0,,100,3.5044917e-18,-26.183323,5.684341886080802e-15,0.01,0.009999998,5.684341886080802e-15,100.0,-2.3841858e-07,6352.096331229149,1.0,0.01,1.0,1.0,79.30054,1.0,198.73288466419572,20.89,6352.096331229149
100.0,,100,3.5044917e-18,-36.288143,1.8758328224066646e-14,0.01,0.009999998,1.8758328224066646e-14,100.0,1.1920929e-06,7354.472136565408,1.0,0.01,1.0,1.0,85.328354,1.0,228.63315901635534,23.88,7354.472136565408
100.0,,100,3.5044917e-18,-37.802494,-2.899014361901209e-14,0.01,0.009999998,-2.899014361901209e-14,100.0,-5.9604645e-07,11241.53714467228,1.0,0.01,1.0,1.0,105.49465,1.0,230.63309489636688,24.08,11241.53714467228
100.0,,100,3.5044917e-18,-38.291428,-1.1084466677857563e-14,0.01,0.009999998,-1.1084466677857563e-14,100.0,4.7683716e-07,12808.73398340026,1.0,0.01,1.0,1.0,112.608376,1.0,234.83251235970081,24.5,12808.73398340026
100.0,,100,3.5044917e-18,-39.495995,2.5863755581667648e-14,0.01,0.009999998,2.5863755581667648e-14,100.0,-2.1457672e-06,10859.400693150268,1.0,0.01,1.0,1.0,103.6861,1.0,230.53413769684371,24.07,10859.400693150268
100.0,,100,3.5044917e-18,-23.566406,-2.5011104298755527e-14,0.01,0.009999998,-2.5011104298755527e-14,100.0,-4.7683716e-07,7022.736403521443,1.0,0.01,1.0,1.0,83.38171,1.0,219.83319312091655,23.0,7022.736403521443
100.0,,100,3.5044917e-18,-32.14981,1.5205614545266145e-14,0.01,0.009999998,1.5205614545266145e-14,100.0,9.536743e-07,8424.87780593459,1.0,0.01,1.0,1.0,91.32704,1.0,237.833531884887,24.8,8424.87780593459
100.0,,100,3.5044917e-18,-17.421776,-3.808509063674137e-14,0.01,0.009999998,-3.808509063674137e-14,100.0,-7.1525574e-07,5817.8029404526815,1.0,0.01,1.0,1.0,75.8922,1.0,222.83481087741595,23.3,5817.8029404526815
100.0,,100,3.5044917e-18,-27.283638,3.467448550509289e-14,0.01,0.009999998,3.467448550509289e-14,100.0,5.9604645e-07,10871.23268624391,1.0,0.01,1.0,1.0,103.74256,1.0,245.63139055212855,25.58,10871.23268624391
100.0,,100,3.5044917e-18,-21.519503,-2.842170943040401e-16,0.01,0.009999998,-2.842170943040401e-16,100.0,2.3841858e-07,6798.9558757454915,1.0,0.01,1.0,1.0,82.04247,1.0,214.1335354895147,22.43,6798.9558757454915
100.0,,100,3.5044917e-18,-28.04241,1.8474111129762605e-14,0.01,0.009999998,1.8474111129762605e-14,100.0,-2.3841858e-07,8836.521181591463,1.0,0.01,1.0,1.0,93.53158,1.0,216.63449414206949,22.68,8836.521181591463
100.0,,100,3.5044917e-18,-17.135757,-7.972289495228325e-14,0.01,0.009999998,-7.972289495228325e-14,100.0,-4.172325e-07,5981.659583543993,1.0,0.01,1.0,1.0,76.953514,1.0,216.23389517666428,22.64,5981.659583543993
100.0,,100,3.5044917e-18,-26.612926,1.3073986337985844e-14,0.01,0.009999998,1.3073986337985844e-14,100.0,,8163.994919353301,1.0,0.01,1.0,1.0,89.90192,1.0,233.63349215345056,24.38,8163.994919353301
100.0,,100,3.5044917e-18,-23.968225,3.126388037344441e-15,0.01,0.009999998,3.126388037344441e-15,100.0,7.748604e-07,8916.65925931767,1.0,0.01,1.0,1.0,93.954735,1.0,235.03526378133444,24.52,8916.65925931767
100.0,,100,3.5044917e-18,-19.23162,3.2116531656356525e-14,0.01,0.009999998,3.2116531656356525e-14,100.0,-4.7683716e-07,7671.938053190543,1.0,0.01,1.0,1.0,87.15055,1.0,221.3344799948118,23.15,7671.938053190543
100.0,,100,3.5044917e-18,-23.506338,5.0022208597511053e-14,0.01,0.009999998,5.0022208597511053e-14,100.0,2.3841858e-07,8120.300028626678,1.0,0.01,1.0,1.0,89.66101,1.0,220.53340997779708,23.07,8120.300028626678
100.0,,100,3.5044917e-18,-22.764015,5.883293852093629e-14,0.01,0.009999998,5.883293852093629e-14,100.0,1.4305115e-06,7497.9048694562225,1.0,0.01,1.0,1.0,86.1564,1.0,219.33244708961726,22.95,7497.9048694562225
100.0,,100,3.5044917e-18,-22.807117,-1.5063505998114125e-14,0.01,0.009999998,-1.5063505998114125e-14,100.0,-5.9604645e-07,8743.040450297129,1.0,0.01,1.0,1.0,93.03553,1.0,248.83503444393213,25.9,8743.040450297129
100.0,,100,3.5044917e-18,-32.823135,9.379164112033323e-15,0.01,0.009999998,9.379164112033323e-15,100.0,5.364418e-07,6655.254771857534,1.0,0.01,1.0,1.0,81.170815,1.0,219.8308785583864,23.0,6655.254771857534
100.0,,100,3.5044917e-18,-22.327497,-7.958078640513123e-15,0.01,0.009999998,-7.958078640513123e-15,100.0,1.4305115e-06,8068.356041265689,1.0,0.01,1.0,1.0,89.37378,1.0,234.5353764678756,24.47,8068.356041265689
100.0,7.971859e-12,100,7.9551963e-16,-15.561401,-3.126388037344441e-15,0.010000067,0.01,-3.126388037344441e-15,100.0,2.4557114e-05,6189.544186110102,0.99998903,0.00999989,1.0000067,1.0,78.27929,1.0,224.93346065038412,23.51,6189.544186110102
100.0,,100,3.5044917e-18,-25.25462,9.663381206337363e-15,0.01,0.009999998,9.663381206337363e-15,100.0,2.3841858e-07,8595.580960581146,1.0,0.01,1.0,1.0,92.247635,1.0,229.73349278032384,23.99,8595.580960581146
100.0,,100,3.5044917e-18,-18.625952,1.6768808563938364e-14,0.01,0.009999998,1.6768808563938364e-14,100.0,3.5762787e-07,7621.8608378134695,1.0,0.01,1.0,1.0,86.865654,1.0,218.53449441314942,22.87,7621.8608378134695
100.0,,100,3.5044917e-18,-26.022444,-1.7337242752546444e-14,0.01,0.009999998,-1.7337242752546444e-14,100.0,2.9802322e-08,9159.298936670226,1.0,0.01,1.0,1.0,95.224495,1.0,230.633680132921,24.08,9159.298936670226
100.0,,100,3.5044917e-18,-26.862707,2.1316282072803006e-14,0.01,0.009999998,2.1316282072803006e-14,100.0,-4.4703484e-07,9795.44588022652,1.0,0.01,1.0,1.0,98.47584,1.0,230.63173838090785,24.08,9795.44588022652
100.0,,100,3.5044917e-18,-23.464394,-4.945377440890297e-14,0.01,0.009999998,-4.945377440890297e-14,100.0,3.2782555e-07,8385.225861155881,1.0,0.01,1.0,1.0,91.11187,1.0,221.03204851554798,23.12,8385.225861155881
100.0,,100,3.5044917e-18,-24.203646,2.842170943040401e-14,0.01,0.009999998,2.842170943040401e-14,100.0,8.34465e-07,8081.222794843633,1.0,0.01,1.0,1.0,89.445015,1.0,222.2360649599527,23.24,8081.222794843633
100.0,,100,3.5044917e-18,-27.15095,1.3073986337985844e-14,0.01,0.009999998,1.3073986337985844e-14,100.0,9.536743e-07,8185.685975502887,1.0,0.01,1.0,1.0,90.02127,1.0,227.2337697372983,23.74,8185.685975502887
100.0,,100,3.5044917e-18,-21.71428,-1.9326762412674726e-14,0.01,0.009999998,-1.9326762412674726e-14,100.0,5.9604645e-07,7693.530935836235,1.0,0.01,1.0,1.0,87.27311,1.0,221.83292917740408,23.2,7693.530935836235
100.0,,100,3.5044917e-18,-31.543497,2.0747847884194925e-14,0.01,0.009999998,2.0747847884194925e-14,100.0,2.9802322e-07,11031.653341984169,1.0,0.01,1.0,1.0,104.505196,1.0,235.03250023093196,24.52,11031.653341984169
100.0,,100,3.5044917e-18,-21.284153,3.8937741919653493e-14,0.01,0.009999998,3.8937741919653493e-14,100.0,-4.7683716e-07,8843.601986846255,1.0,0.01,1.0,1.0,93.569046,1.0,226.93352627775016,23.71,8843.601986846255
100.0,,100,3.5044917e-18,-26.268057,5.641709321935196e-14,0.01,0.009999998,5.641709321935196e-14,100.0,,8987.564487015661,1.0,0.01,1.0,1.0,94.32756,1.0,227.73380265430256,23.79,8987.564487015661
100.0,,100,3.5044917e-18,-22.909199,-9.663381206337363e-15,0.01,0.009999998,-9.663381206337363e-15,100.0,-4.7683716e-07,9098.759300483614,1.0,0.01,1.0,1.0,94.90928,1.0,217.63373167982377,22.78,9098.759300483614
100.0,,100,3.5044917e-18,-32.18262,7.02016222930979e-14,0.01,0.009999998,7.02016222930979e-14,100.0,8.940697e-07,8039.271009966168,1.0,0.01,1.0,1.0,89.21254,1.0,227.43589330833947,23.76,8039.271009966168
100.0,,100,3.5044917e-18,-20.149162,7.105427357601002e-15,0.01,0.009999998,7.105427357601002e-15,100.0,,7877.1770387205115,1.0,0.01,1.0,1.0,88.30858,1.0,230.43447543130765,24.06,7877.1770387205115
100.0,,100,3.5044917e-18,-36.684036,1.1084466677857563e-14,0.01,0.009999998,1.1084466677857563e-14,100.0,-1.9073486e-06,10212.75152690048,1.0,0.01,1.0,1.0,100.5516,1.0,223.92984305072497,23.41,10212.75152690048
100.0,,100,3.5044917e-18,-20.569298,5.4001247917767615e-15,0.01,0.009999998,5.4001247917767615e-15,100.0,-2.3841858e-07,7682.098641812079,1.0,0.01,1.0,1.0,87.208244,1.0,235.43311653412155,24.56,7682.098641812079
100.0,,100,3.5044917e-18,-22.13566,-1.0089706847793422e-14,0.01,0.009999998,-1.0089706847793422e-14,100.0,,7502.629999773401,1.0,0.01,1.0,1.0,86.18355,1.0,216.83104377875992,22.7,7502.629999773401
100.0,,100,3.5044917e-18,-23.63293,1.9468870959826747e-14,0.01,0.009999998,1.9468870959826747e-14,100.0,4.7683716e-07,7133.353266933609,1.0,0.01,1.0,1.0,84.03583,1.0,219.03467861531706,22.92,7133.353266933609
100.0,,100,3.5044917e-18,-24.0202,2.955857780762017e-14,0.01,0.009999998,2.955857780762017e-14,100.0,-5.9604645e-07,7651.915757675124,1.0,0.01,1.0,1.0,87.03675,1.0,224.43273225614305,23.46,7651.915757675124
100.0,,100,3.5044917e-18,-25.070704,-9.094947017729283e-15,0.01,0.009999998,-9.094947017729283e-15,100.0,9.536743e-07,11477.438139160937,1.0,0.01,1.0,1.0,106.595795,1.0,241.93133385596946,25.21,11477.438139160937
100.0,,100,3.5044917e-18,-25.04491,8.526512829121202e-15,0.01,0.009999998,8.526512829121202e-15,100.0,-2.3841858e-07,8768.469246165418,1.0,0.01,1.0,1.0,93.17072,1.0,242.23344137190577,25.24,8768.469246165418
99.9992370663676,1.0531363e-10,100,1.0531673e-14,-15.167,-6.252776074688882e-15,0.010000488,0.01,-6.252776074688882e-15,100.00000381469621,0.00010442734,6283.425987931872,0.999969,0.009999687,1.0000491,1.0000076,78.87078,1.0000004,239.63456449872552,24.98,6283.425987931872
100.0,,100,3.5044917e-18,-21.713436,-2.899014361901209e-14,0.01,0.009999998,-2.899014361901209e-14,100.0,-2.3841858e-07,7129.810598717416,1.0,0.01,1.0,1.0,84.01495,1.0,221.835628569728,23.2,7129.810598717416
100.0,,100,3.5044917e-18,-29.631546,-3.353761712787673e-14,0.01,0.009999998,-3.353761712787673e-14,100.0,3.5762787e-07,7370.672400264313,1.0,0.01,1.0,1.0,85.42227,1.0,207.73176852159693,21.79,7370.672400264313
100.0,,100,3.5044917e-18,-20.610886,-5.684341886080802e-16,0.01,0.009999998,-5.684341886080802e-16,100.0,-4.7683716e-07,7943.2140945673455,1.0,0.01,1.0,1.0,88.67796,1.0,224.93567690150707,23.51,7943.2140945673455
100.0,,100,3.5044917e-18,-22.655628,4.4622083805734293e-14,0.01,0.009999998,4.4622083805734293e-14,100.0,-5.9604645e-08,9680.795702374993,1.0,0.01,1.0,1.0,97.89784,1.0,230.63371784460548,24.08,9680.795702374993
100.0,,100,3.5044917e-18,-29.389645,-1.4210854715202005e-15,0.01,0.009999998,-1.4210854715202005e-15,100.0,-5.364418e-07,8985.89222461787,1.0,0.01,1.0,1.0,94.31878,1.0,220.63186774127075,23.08,8985.89222461787
100.0,,100,3.5044917e-18,-25.962244,2.842170943040401e-15,0.01,0.009999998,2.842170943040401e-15,100.0,-8.34465e-07,6554.859422167827,1.0,0.01,1.0,1.0,80.55625,1.0,221.336649806764,23.15,6554.859422167827
100.0,,100,3.5044917e-18,-27.949926,-1.8758328224066646e-14,0.01,0.009999998,-1.8758328224066646e-14,100.0,5.364418e-07,8965.125443880843,1.0,0.01,1.0,1.0,94.20973,1.0,227.73315029282773,23.79,8965.125443880843
100.0,,100,3.5044917e-18,-24.29771,-1.7621459846850484e-14,0.01,0.009999998,-1.7621459846850484e-14,100.0,5.9604645e-07,8619.919707846146,1.0,0.01,1.0,1.0,92.378136,1.0,221.13761965003476,23.13,8619.919707846146
100.0,,100,3.5044917e-18,-26.628757,-2.4158453015843406e-14,0.01,0.009999998,-2.4158453015843406e-14,100.0,-9.536743e-07,8179.3891113835625,1.0,0.01,1.0,1.0,89.98664,1.0,223.43377964124943,23.36,8179.3891113835625
100.0,,100,3.5044917e-18,-29.741352,-2.2168933355715127e-14,0.01,0.009999998,-2.2168933355715127e-14,100.0,-1.1920929e-06,10057.08151336775,1.0,0.01,1.0,1.0,99.78231,1.0,236.43351458554895,24.66,10057.08151336775
100.0,,100,3.5044917e-18,-31.290524,2.1032064978498965e-14,0.01,0.009999998,2.1032064978498965e-14,100.0,1.0728836e-06,7732.624413476485,1.0,0.01,1.0,1.0,87.49456,1.0,218.03424986021892,22.82,7732.624413476485
100.0,,100,3.5044917e-18,-27.295353,1.4210854715202005e-15,0.01,0.009999998,1.4210854715202005e-15,100.0,3.2186508e-06,11964.166915774123,1.0,0.01,1.0,1.0,108.83256,1.0,225.5337117271837,23.57,11964.166915774123
100.0,,100,3.5044917e-18,-23.45452,-1.2789769243681804e-14,0.01,0.009999998,-1.2789769243681804e-14,100.0,-9.536743e-07,10246.18513364241,1.0,0.01,1.0,1.0,100.71605,1.0,231.13128880184127,24.13,10246.18513364241
100.0,,100,3.5044917e-18,-28.783283,1.1652900866465642e-14,0.01,0.009999998,1.1652900866465642e-14,100.0,-4.7683716e-07,8931.786859837102,1.0,0.01,1.0,1.0,94.0344,1.0,207.83264031126663,21.8,8931.786859837102
100.0,,100,3.5044917e-18,-32.03948,-1.9895196601282804e-14,0.01,0.009999998,-1.9895196601282804e-14,100.0,-2.3841858e-07,11738.132293919303,1.0,0.01,1.0,1.0,107.79958,1.0,229.13096605400426,23.93,11738.132293919303
100.0,,100,3.5044917e-18,-17.977167,-9.663381206337363e-15,0.01,0.009999998,-9.663381206337363e-15,100.0,-8.940697e-07,6686.26995846747,1.0,0.01,1.0,1.0,81.35974,1.0,216.23350282191961,22.64,6686.26995846747
100.0,,100,3.5044917e-18,-18.347557,1.4210854715202004e-14,0.01,0.009999998,1.4210854715202004e-14,100.0,-2.3841858e-07,6639.112334342317,1.0,0.01,1.0,1.0,81.07232,1.0,221.83502591724832,23.2,6639.112334342317
100.0,,100,3.5044917e-18,-19.944956,6.963318810448982e-14,0.01,0.009999998,6.963318810448982e-14,100.0,-4.7683716e-07,8080.402500062887,1.0,0.01,1.0,1.0,89.440475,1.0,232.83271434680796,24.3,8080.402500062887
100.0,,100,3.5044917e-18,-22.89214,-4.888534022029489e-14,0.01,0.009999998,-4.888534022029489e-14,100.0,9.536743e-07,9069.154810380694,1.0,0.01,1.0,1.0,94.75475,1.0,227.83349007169346,23.8,9069.154810380694
100.0,,100,3.5044917e-18,-19.466156,6.45172804070171e-14,0.01,0.009999998,6.45172804070171e-14,100.0,3.5762787e-07,8137.116234691856,1.0,0.01,1.0,1.0,89.75381,1.0,228.53527593566054,23.87,8137.116234691856
100.0,,100,3.5044917e-18,-22.26878,-1.9610979506978764e-14,0.01,0.009999998,-1.9610979506978764e-14,100.0,,10186.832374837571,1.0,0.01,1.0,1.0,100.42393,1.0,235.23242076118018,24.54,10186.832374837571
100.0,,100,3.5044917e-18,-18.373379,-2.6147972675971688e-14,0.01,0.009999998,-2.6147972675971688e-14,100.0,2.3841858e-07,8638.71489548965,1.0,0.01,1.0,1.0,92.47879,1.0,231.53540283165924,24.17,8638.71489548965
