Bound,VarRet,IterType,AvgEpLen,MinVanillaIw,AvgVanillaIw,BatchSize,VarVanillaIw,AvgDiscRet,SamplesThisIter,J,delta,renyi2,AvgNormIw,AvgRet,EpsThisIter,MaxNormIw,VarNormIw,ESSRenyi,MaxVanillaIw,ESSClassic,VarDiscRet,VarJ,MinNormIw,VanillaAvgRet
35.7809,333.762172178,1,500.0,,3.80022,100,241.997,18.4801982229,50000,8713.2,0.6,nan,5.52486e-05,18.4801982229,100,0.00364453,5.11487e-08,nan,250.686,0.61515270721,333.762172178,300.889,,18.4801982229
35.4993,266.868618492,1,500.0,,3.11248,100,107.838,21.5811092084,50000,8118.4,0.6,nan,5.52486e-05,21.5811092084,100,0.00179627,3.39783e-08,nan,101.194,0.45712822377,266.868618492,172.063,,21.5811092084
41.0081,286.113045714,1,500.0,5.51572e-18,2.39325,100,60.7868,28.8788552469,50000,9533.65,0.6,nan,5.52486e-05,28.8788552469,100,0.00213227,3.23948e-08,nan,92.3654,0.600702622743,286.113045714,274.762,1.27331e-22,28.8788552469
37.1703,358.313457436,1,500.0,,2.60071,100,64.4918,23.6155175261,50000,8481.55,0.6,nan,5.52486e-05,23.6155175261,100,0.00253339,2.91048e-08,nan,119.254,0.625452218499,358.313457436,218.936,,23.6155175261
38.9255,336.429433215,1,500.0,4.35734e-18,2.92868,100,104.309,25.8562997542,50000,9107.72,0.6,nan,5.52486e-05,25.8562997542,100,0.00487905,3.71209e-08,nan,258.635,1.04713911646,336.429433215,261.473,8.21997e-23,25.8562997542
41.1159,219.783689335,1,500.0,5.65916e-18,1.90369,100,26.4197,32.6884047859,50000,9274.27,0.6,nan,5.52486e-05,32.6884047859,100,0.00207665,2.22525e-08,nan,71.5547,0.706050197467,219.783689335,234.054,1.6424e-22,32.6884047859
43.7853,268.879681049,1,500.0,6.57273e-26,1.34659,100,9.76788,35.9934431212,50000,9503.51,0.6,nan,5.52486e-05,35.9934431212,100,0.00164372,1.64428e-08,nan,40.0627,1.17984573901,268.879681049,214.226,2.6967e-30,35.9934431212
43.1726,238.906419435,1,500.0,3.71876e-14,1.81653,100,23.1611,35.2250453507,50000,9647.18,0.6,nan,5.52486e-05,35.2250453507,100,0.00176758,2.14247e-08,nan,58.1168,0.597653501361,238.906419435,245.782,1.13103e-18,35.2250453507
44.2257,257.235510296,1,500.0,3.90611e-19,1.65413,100,17.794,35.3923111908,50000,9721.06,0.6,nan,5.52486e-05,35.3923111908,100,0.00168367,1.98509e-08,nan,50.4084,1.00682107254,257.235510296,215.867,1.30466e-23,35.3923111908
46.5321,272.922704988,1,500.0,,1.42728,100,10.8764,38.7889752265,50000,10084.3,0.6,nan,5.52486e-05,38.7889752265,100,0.00142356,1.62972e-08,nan,36.7759,1.27875425247,272.922704988,187.169,,38.7889752265
47.9667,203.613540428,1,500.0,2.40097e-13,1.09635,100,4.78854,42.6120819084,50000,10121.2,0.6,nan,5.52486e-05,42.6120819084,100,0.000935489,1.21604e-08,nan,18.5638,0.797262301567,203.613540428,151.926,1.20993e-17,42.6120819084
49.0166,225.089777059,1,500.0,1.59589e-24,1.51242,100,11.2716,42.3978148274,50000,10460.7,0.6,nan,5.52486e-05,42.3978148274,100,0.00102876,1.50412e-08,nan,28.1622,0.859444688664,225.089777059,138.784,5.82977e-29,42.3978148274
47.954,241.373186805,1,500.0,4.49667e-17,1.86262,100,25.5461,40.1881077135,50000,10637.7,0.6,nan,5.52486e-05,40.1881077135,100,0.00138483,2.2476e-08,nan,46.6874,0.715365052295,241.373186805,190.828,1.33379e-21,40.1881077135
50.0499,244.675914259,1,500.0,5.97197e-25,1.48401,100,9.47596,44.2052839325,50000,10879.1,0.6,nan,5.52486e-05,44.2052839325,100,0.00112737,1.31338e-08,nan,30.282,0.74033541951,244.675914259,230.37,2.22332e-29,44.2052839325
49.9004,254.955453114,1,500.0,1.75955e-28,1.52646,100,13.1604,42.3754443045,50000,10634.3,0.6,nan,5.52486e-05,42.3754443045,100,0.00176428,1.72403e-08,nan,48.7451,1.48951736058,254.955453114,158.489,6.36851e-33,42.3754443045
49.1797,162.768691875,1,500.0,1.41205e-16,1.31814,100,7.36882,44.8682991309,50000,10482.3,0.6,nan,5.52486e-05,44.8682991309,100,0.00100108,1.29454e-08,nan,23.8842,0.900540989557,162.768691875,162.797,5.91847e-21,44.8682991309
51.3366,142.565932091,1,500.0,7.9904e-12,1.13302,100,4.0794,48.613670512,50000,10881.5,0.6,nan,5.52486e-05,48.613670512,100,0.000824099,9.69989e-09,nan,16.9003,0.63039616651,142.565932091,162.541,3.89631e-16,48.613670512
52.2122,151.191820201,1,500.0,2.79757e-16,1.36462,100,6.49602,48.9302123455,50000,10884.4,0.6,nan,5.52486e-05,48.9302123455,100,0.00069974,1.0648e-08,nan,17.2833,0.975024188323,151.191820201,115.834,1.13264e-20,48.9302123455
54.0039,185.873931373,1,500.0,1.27228e-12,1.09675,100,3.35315,51.2539729832,50000,11319.6,0.6,nan,5.52486e-05,51.2539729832,100,0.000764308,8.50897e-09,nan,15.1725,0.917590527694,185.873931373,155.475,6.40905e-17,51.2539729832
53.2942,121.3698676,1,500.0,3.41085e-13,1.14082,100,3.46085,52.2059798051,50000,11205.3,0.6,nan,5.52486e-05,52.2059798051,100,0.000812329,8.11694e-09,nan,16.7736,1.018391163,121.3698676,142.93,1.65184e-17,52.2059798051
52.9144,155.825050547,1,500.0,1.36473e-10,0.927665,100,1.90583,50.3411833809,50000,10828.2,0.6,nan,5.52486e-05,50.3411833809,100,0.000513291,6.75997e-09,nan,8.61854,1.00604226966,155.825050547,86.3897,8.12788e-15,50.3411833809
53.9713,132.774572471,1,500.0,3.16375e-10,0.952583,100,1.73887,52.8275925785,50000,11056.9,0.6,nan,5.52486e-05,52.8275925785,100,0.000514592,5.84932e-09,nan,8.87247,1.22686312923,132.774572471,93.4988,1.83494e-14,52.8275925785
53.6334,268.011676993,1,500.0,8.00968e-15,1.18243,100,3.3254,50.8262795297,50000,11214.7,0.6,nan,5.52486e-05,50.8262795297,100,0.000786738,7.25999e-09,nan,16.8378,1.00827514994,268.011676993,156.022,3.74249e-19,50.8262795297
56.7901,257.698399392,1,500.0,3.50425e-18,1.21583,100,5.42697,52.4638113018,50000,11922.3,0.6,nan,5.52486e-05,52.4638113018,100,0.00102654,1.1206e-08,nan,22.5907,1.4675844612,257.698399392,150.875,1.59237e-22,52.4638113018
53.5266,176.760447099,1,500.0,4.12413e-21,0.945823,100,1.947,52.081253468,50000,11177.2,0.6,nan,5.52486e-05,52.081253468,100,0.000749844,6.64337e-09,nan,12.8369,1.06144927336,176.760447099,151.752,2.40904e-25,52.081253468
56.8293,113.635538909,1,500.0,3.66439e-10,0.976592,100,1.84017,56.8582094389,50000,11735.0,0.6,nan,5.52486e-05,56.8582094389,100,0.000701747,5.88945e-09,nan,12.4043,1.00169950465,113.635538909,129.641,2.07305e-14,56.8582094389
58.6227,77.3584170229,1,500.0,4.4247e-08,1.08834,100,2.99736,59.885659104,50000,12491.2,0.6,nan,5.52486e-05,59.885659104,100,0.000764212,7.72421e-09,nan,15.0542,0.681166677912,77.3584170229,249.912,2.24616e-12,59.885659104
57.6296,88.9711289079,1,500.0,2.30127e-10,1.00174,100,1.68653,58.7912142677,50000,11915.1,0.6,nan,5.52486e-05,58.7912142677,100,0.000595938,5.13015e-09,nan,10.8052,0.900023768345,88.9711289079,128.748,1.26922e-14,58.7912142677
58.0788,84.991673193,1,500.0,8.65787e-11,0.990128,100,1.79528,58.9698545764,50000,11923.8,0.6,nan,5.52486e-05,58.9698545764,100,0.00055382,5.58975e-09,nan,9.92517,0.964041216928,84.991673193,110.998,4.83105e-15,58.9698545764
59.3896,120.511239049,1,500.0,4.0024e-10,0.967779,100,1.81066,58.7504111131,50000,12211.2,0.6,nan,5.52486e-05,58.7504111131,100,0.000495054,5.90102e-09,nan,8.67176,0.956590169437,120.511239049,113.557,2.28489e-14,58.7504111131
56.9852,80.2943643291,1,500.0,4.5323e-09,1.0215,100,1.59927,58.2740486926,50000,11673.0,0.6,nan,5.52486e-05,58.2740486926,100,0.000611413,4.67829e-09,nan,11.3045,1.26627025338,80.2943643291,108.589,2.45133e-13,58.2740486926
58.8136,96.6063689121,1,500.0,3.22237e-11,0.998269,100,1.91104,59.1658796807,50000,12101.0,0.6,nan,5.52486e-05,59.1658796807,100,0.000566696,5.85353e-09,nan,10.2395,0.943491751235,96.6063689121,121.133,1.7834e-15,59.1658796807
59.3919,150.859783939,1,500.0,6.45006e-17,1.18003,100,4.07033,57.3186590279,50000,12383.4,0.6,nan,5.52486e-05,57.3186590279,100,0.000685643,8.92254e-09,nan,14.6443,0.994359051219,150.859783939,129.284,3.0199e-21,57.3186590279
61.1018,172.946662637,1,500.0,9.73517e-15,1.04734,100,2.32668,60.134960263,50000,12532.8,0.6,nan,5.52486e-05,60.134960263,100,0.000513752,6.47444e-09,nan,9.73915,1.04533030437,172.946662637,111.62,5.13542e-19,60.134960263
59.2639,112.368450521,1,500.0,4.27155e-09,0.857521,100,1.00957,60.7547493896,50000,12293.3,0.6,nan,5.52486e-05,60.7547493896,100,0.000702638,4.19072e-09,nan,10.9057,1.15123350057,112.368450521,166.583,2.75208e-13,60.7547493896
59.4878,59.3654636862,1,500.0,4.48377e-10,0.992129,100,1.42709,62.17160721,50000,12384.6,0.6,nan,5.52486e-05,62.17160721,100,0.00053727,4.42545e-09,nan,9.64803,0.742370362319,59.3654636862,175.866,2.49687e-14,62.17160721
58.9101,160.79214722,1,500.0,1.92185e-11,0.926484,100,1.21092,59.2064324231,50000,12127.9,0.6,nan,5.52486e-05,59.2064324231,100,0.00065147,4.3061e-09,nan,10.9247,1.01517388274,160.79214722,131.738,1.14605e-15,59.2064324231
61.7078,121.021956254,1,500.0,5.30258e-10,1.06427,100,1.94396,62.4969288669,50000,12867.9,0.6,nan,5.52486e-05,62.4969288669,100,0.000567039,5.23872e-09,nan,10.9231,0.878706251544,121.021956254,199.504,2.75268e-14,62.4969288669
59.8233,183.60158739,1,500.0,4.63995e-11,0.937626,100,1.13387,59.6988137656,50000,12119.4,0.6,nan,5.52486e-05,59.6988137656,100,0.00039802,3.93682e-09,nan,6.75481,1.06332100417,183.60158739,85.1281,2.73404e-15,59.6988137656
59.9926,97.8992910837,1,500.0,1.662e-07,0.887229,100,0.991653,61.3770169636,50000,12266.5,0.6,nan,5.52486e-05,61.3770169636,100,0.000498105,3.84531e-09,nan,7.99899,1.19463041205,97.8992910837,127.078,1.03494e-11,61.3770169636
59.5271,93.8943701638,1,500.0,2.56374e-07,0.911713,100,0.860958,62.5014120013,50000,12309.3,0.6,nan,5.52486e-05,62.5014120013,100,0.000566809,3.16161e-09,nan,9.35348,0.945403402611,93.8943701638,157.741,1.55359e-11,62.5014120013
59.6995,79.3512077088,1,500.0,1.72052e-10,0.95487,100,0.872778,62.5595574246,50000,12219.4,0.6,nan,5.52486e-05,62.5595574246,100,0.000391411,2.92185e-09,nan,6.76482,0.786819210721,79.3512077088,126.243,9.95491e-15,62.5595574246
61.721,100.218994787,1,500.0,1.86198e-06,1.04885,100,1.49951,64.470564343,50000,12924.7,0.6,nan,5.52486e-05,64.470564343,100,0.000539204,4.16064e-09,nan,10.2364,0.748697758702,100.218994787,223.59,9.80801e-11,64.470564343
61.7277,91.0935773412,1,500.0,8.20582e-10,0.994883,100,1.21608,63.6138507586,50000,12687.4,0.6,nan,5.52486e-05,63.6138507586,100,0.000449936,3.75027e-09,nan,8.10217,0.852805493247,91.0935773412,146.534,4.55692e-14,63.6138507586
61.1471,81.4353441355,1,500.0,8.73095e-08,0.953973,100,1.02072,63.3970075828,50000,12452.4,0.6,nan,5.52486e-05,63.3970075828,100,0.000390982,3.42357e-09,nan,6.75105,0.903742235229,81.4353441355,103.226,5.05646e-12,63.3970075828
63.7292,133.227190467,1,500.0,1.04758e-09,1.02145,100,1.54059,64.8680877377,50000,13028.2,0.6,nan,5.52486e-05,64.8680877377,100,0.000406541,4.50713e-09,nan,7.51619,0.830176523986,133.227190467,114.599,5.66623e-14,64.8680877377
62.0481,119.958951903,1,500.0,6.86026e-10,0.972006,100,1.0988,63.727376928,50000,12774.0,0.6,nan,5.52486e-05,63.727376928,100,0.000455793,3.54997e-09,nan,8.01891,0.771274409365,119.958951903,155.071,3.89936e-14,63.727376928
65.2253,90.381767278,1,500.0,9.32273e-09,1.04856,100,1.92666,66.2872791314,50000,13349.1,0.6,nan,5.52486e-05,66.2872791314,100,0.000486003,5.34891e-09,nan,9.22379,0.902724502859,90.381767278,118.275,4.91216e-13,66.2872791314
63.1787,84.112544334,1,500.0,1.13901e-05,1.00025,100,1.26671,66.0922038581,50000,13049.6,0.6,nan,5.52486e-05,66.0922038581,100,0.000499514,3.86458e-09,nan,9.04346,0.786796230301,84.112544334,168.383,6.2913e-10,66.0922038581
63.6526,172.142242626,1,500.0,1.93442e-15,1.04493,100,2.21787,63.0065265243,50000,13146.6,0.6,nan,5.52486e-05,63.0065265243,100,0.000618609,6.20018e-09,nan,11.6999,1.04167027989,172.142242626,144.271,1.02279e-19,63.0065265243
63.4373,57.369456472,1,500.0,8.01921e-09,1.02688,100,1.18897,66.3640064156,50000,12966.1,0.6,nan,5.52486e-05,66.3640064156,100,0.000467705,3.44171e-09,nan,8.69303,1.0067398791,57.369456472,114.073,4.31452e-13,66.3640064156
63.3399,118.654247226,1,500.0,9.13571e-10,0.981042,100,1.55585,64.6743759329,50000,13079.8,0.6,nan,5.52486e-05,64.6743759329,100,0.000495492,4.93442e-09,nan,8.79838,0.935960871001,118.654247226,148.344,5.14489e-14,64.6743759329
63.2384,77.2664951834,1,500.0,2.04239e-08,0.895557,100,1.06431,64.9089461877,50000,12861.9,0.6,nan,5.52486e-05,64.9089461877,100,0.000463377,4.05065e-09,nan,7.51115,1.12999363928,77.2664951834,96.7222,1.25999e-12,64.9089461877
63.3345,178.696469185,1,500.0,1.98598e-09,0.967006,100,1.77096,63.2936681713,50000,13140.4,0.6,nan,5.52486e-05,63.2936681713,100,0.000651525,5.78087e-09,nan,11.4035,0.81932406061,178.696469185,157.155,1.13466e-13,63.2936681713
62.4161,72.5605864062,1,500.0,1.32503e-05,1.01059,100,1.24042,64.6315714553,50000,12745.3,0.6,nan,5.52486e-05,64.6315714553,100,0.000460731,3.70732e-09,nan,8.42756,1.11106881158,72.5605864062,109.845,7.2439e-10,64.6315714553
65.5823,110.766442114,1,500.0,1.00849e-07,1.08665,100,1.95291,66.6624279825,50000,13438.5,0.6,nan,5.52486e-05,66.6624279825,100,0.000566391,5.04832e-09,nan,11.1399,1.00888644549,110.766442114,125.529,5.12748e-12,66.6624279825
62.2218,65.9322763473,1,500.0,7.29431e-09,0.984258,100,1.22075,64.6135226015,50000,12721.6,0.6,nan,5.52486e-05,64.6135226015,100,0.000437918,3.84638e-09,nan,7.80154,0.857751376244,65.9322763473,112.782,4.09446e-13,64.6135226015
65.5197,97.2563486035,1,500.0,2.82565e-09,0.961637,100,1.27276,67.6212383805,50000,13484.2,0.6,nan,5.52486e-05,67.6212383805,100,0.000508519,4.20113e-09,nan,8.8511,0.958539235523,97.2563486035,142.747,1.62341e-13,67.6212383805
65.5661,108.884133714,1,500.0,4.59842e-11,1.0411,100,2.36387,66.0060284954,50000,13549.1,0.6,nan,5.52486e-05,66.0060284954,100,0.000578055,6.657e-09,nan,10.8929,0.98794992085,108.884133714,130.819,2.44026e-15,66.0060284954
65.3978,71.9962787352,1,500.0,7.85967e-07,0.950544,100,1.09115,68.0604442869,50000,13329.4,0.6,nan,5.52486e-05,68.0604442869,100,0.000432405,3.68625e-09,nan,7.43946,1.02465589525,71.9962787352,115.722,4.56829e-11,68.0604442869
66.7172,74.6141775816,1,500.0,1.61859e-08,1.06217,100,1.58569,68.6265228462,50000,13583.3,0.6,nan,5.52486e-05,68.6265228462,100,0.000455367,4.29012e-09,nan,8.75459,1.24445921833,74.6141775816,104.386,8.41902e-13,68.6265228462
64.7578,118.995860229,1,500.0,1.19334e-08,0.885062,100,1.42433,65.3672872918,50000,13365.0,0.6,nan,5.52486e-05,65.3672872918,100,0.000541135,5.55016e-09,nan,8.66879,0.875394721668,118.995860229,164.59,7.44922e-13,65.3672872918
67.7029,138.952198154,1,500.0,4.72448e-09,0.976886,100,1.92964,67.9204268242,50000,14014.3,0.6,nan,5.52486e-05,67.9204268242,100,0.000537349,6.17207e-09,nan,9.50121,0.823203861953,138.952198154,155.901,2.67197e-13,67.9204268242
67.6809,118.723533691,1,500.0,9.36813e-12,1.0049,100,1.50713,69.1658142813,50000,13797.4,0.6,nan,5.52486e-05,69.1658142813,100,0.000411257,4.55559e-09,nan,7.48026,0.962688082717,118.723533691,110.939,5.1505e-16,69.1658142813
67.3951,124.813644512,1,500.0,4.06084e-10,0.985245,100,1.57381,68.4233838513,50000,13775.4,0.6,nan,5.52486e-05,68.4233838513,100,0.00054295,4.94889e-09,nan,9.6824,0.964124533321,124.813644512,118.213,2.27715e-14,68.4233838513
66.651,124.373315959,1,500.0,7.85475e-08,1.02821,100,1.72908,66.9484355612,50000,13554.1,0.6,nan,5.52486e-05,66.9484355612,100,0.000410423,4.99222e-09,nan,7.63822,1.18414887777,124.373315959,94.7581,4.22058e-12,66.9484355612
68.1452,88.020413645,1,500.0,2.13199e-06,0.945446,100,1.10081,70.3178660267,50000,13890.4,0.6,nan,5.52486e-05,70.3178660267,100,0.000451086,3.7591e-09,nan,7.71924,1.15416122975,88.020413645,123.306,1.24586e-10,70.3178660267
64.4437,114.347591491,1,500.0,6.77251e-09,0.987382,100,1.62163,65.3631306246,50000,13368.6,0.6,nan,5.52486e-05,65.3631306246,100,0.000582305,5.0772e-09,nan,10.4067,0.812154754412,114.347591491,202.083,3.78953e-13,65.3631306246
66.436,181.095368517,1,500.0,1.44008e-10,1.04369,100,2.54168,64.8554089368,50000,13717.9,0.6,nan,5.52486e-05,64.8554089368,100,0.000632307,7.12234e-09,nan,11.9448,1.07169769223,181.095368517,133.591,7.62317e-15,64.8554089368
68.0361,154.610900007,1,500.0,3.24089e-17,1.0966,100,2.40925,67.2676103362,50000,13963.3,0.6,nan,5.52486e-05,67.2676103362,100,0.000463686,6.11551e-09,nan,9.20341,0.966038542438,154.610900007,125.481,1.63283e-21,67.2676103362
67.2081,128.435662986,1,500.0,2.44512e-08,1.04486,100,2.39429,67.1785315727,50000,13814.0,0.6,nan,5.52486e-05,67.1785315727,100,0.000576222,6.69425e-09,nan,10.8975,1.10878643006,128.435662986,131.072,1.29289e-12,67.1785315727
67.9386,214.474960875,1,500.0,1.62464e-09,1.00482,100,2.25805,66.2664579869,50000,14029.4,0.6,nan,5.52486e-05,66.2664579869,100,0.000618108,6.82656e-09,nan,11.2416,1.05058208838,214.474960875,144.786,8.93288e-14,66.2664579869
66.5922,162.54643546,1,500.0,2.75382e-12,1.01933,100,1.89292,66.4535189683,50000,13693.6,0.6,nan,5.52486e-05,66.4535189683,100,0.000513203,5.56087e-09,nan,9.46857,0.90383507046,162.54643546,135.795,1.49259e-16,66.4535189683
64.8812,112.384098301,1,500.0,2.12446e-08,0.987618,100,1.00865,67.1432404935,50000,13204.0,0.6,nan,5.52486e-05,67.1432404935,100,0.000469371,3.15649e-09,nan,8.39042,1.35308274106,112.384098301,107.415,1.18845e-12,67.1432404935
66.823,109.632818176,1,500.0,8.11066e-11,0.957649,100,1.35057,68.2623745726,50000,13691.6,0.6,nan,5.52486e-05,68.2623745726,100,0.000512018,4.49517e-09,nan,8.87504,1.13991889145,109.632818176,136.037,4.6792e-15,68.2623745726
66.8084,111.187199553,1,500.0,5.41236e-08,0.97647,100,1.69439,67.8745003842,50000,13818.4,0.6,nan,5.52486e-05,67.8745003842,100,0.000532776,5.42422e-09,nan,9.41634,0.754473995262,111.187199553,151.506,3.06231e-12,67.8745003842
68.8077,183.482975923,1,500.0,1.62018e-08,0.95377,100,1.46717,68.776366185,50000,14071.6,0.6,nan,5.52486e-05,68.776366185,100,0.000444198,4.92307e-09,nan,7.66829,0.96101068387,183.482975923,125.878,9.38514e-13,68.776366185
67.4715,114.504217519,1,500.0,1.07691e-10,1.10963,100,2.15147,68.5985973225,50000,13852.5,0.6,nan,5.52486e-05,68.5985973225,100,0.00060094,5.33365e-09,nan,12.0694,1.08082319466,114.504217519,134.44,5.36196e-15,68.5985973225
